position_key,symbol,side,is_hedge,open_dt,close_dt,hold_minutes,open_price,close_price,actual_gain_pct,aug_count,reduce_count,first_flip_dt,flip_minutes_after_open,cf_price,cf_gain_pct,delta_cf_minus_actual_pct,close_reason
inf:SANDUSDT_SHORT,SANDUSDT,SHORT,True,2026-04-25T13:33:17.744732+00:00,2026-04-25T13:49:13.893611+00:00,15.94,0.08052,0.08065,-0.1615,0,2,2026-04-25T13:33:17.744732+00:00,0.0,0.08052,0.0,0.1615,HEDGE_CLEANUP_R6_main_recovered_gain=0.02_main=0.10_wt3m=3.5/-12.2_wt15m=-10.2/-15.6
inf:1INCHUSDT_LONG,1INCHUSDT,LONG,True,2026-04-21T13:59:57.156377+00:00,2026-04-21T23:09:16.039664+00:00,549.31,0.0939,0.09450773,0.6472,0,0,2026-04-21T23:09:16.039664+00:00,549.31,0.09450773,0.6472,0.0,WT_4H_VEL_EXIT_vel=-27.2_g=0.16%_MANDATORY_REENTRY
inf:1INCHUSDT_LONG,1INCHUSDT,LONG,True,2026-04-21T23:11:42.093857+00:00,2026-04-21T23:27:48.480344+00:00,16.11,0.0944,0.0944,0.0,0,0,2026-04-21T23:11:42.093857+00:00,0.0,0.0944,0.0,0.0,WT_4H_VEL_EXIT_vel=-27.2_g=0.00%_MANDATORY_REENTRY
inf:1INCHUSDT_LONG,1INCHUSDT,LONG,True,2026-04-21T23:29:39.620034+00:00,2026-04-22T00:36:22.465901+00:00,66.71,0.09425043,0.0948,0.5831,5,0,,,,,,QUICK_HEDGE_MAX_AGE_KILL_1161.1h_g-0.21
inf:CRVUSDC_SHORT,CRVUSDC,SHORT,False,2026-04-21T14:05:02.577316+00:00,2026-04-21T14:56:19.022512+00:00,51.27,0.2307,0.2306604,0.0172,0,0,2026-04-21T14:05:02.577316+00:00,0.0,0.2307,0.0,-0.0172,WT_4H_VEL_EXIT_vel=2.8_g=0.00%_MANDATORY_REENTRY
inf:CRVUSDC_SHORT,CRVUSDC,SHORT,True,2026-04-24T23:48:46.889950+00:00,2026-04-25T04:31:24.467836+00:00,282.63,0.2244828,0.2273,-1.255,0,0,,,,,,HEDGE_CLOSE_WT3M1H_PP_ABS_3m=5.8/3.8_1h=15.1/14.8_gain=-1.25%
inf:CRVUSDC_SHORT,CRVUSDC,SHORT,False,2026-04-25T12:16:31.848349+00:00,2026-04-25T12:28:42.496774+00:00,12.18,0.2266262,0.22631412,0.1377,0,0,,,,,,HEDGE_CLEANUP_R6_main_recovered_gain=0.11_main=gone_wt3m=-61.4/-41.1_wt15m=-22.8/-15.9
inf:CRVUSDC_SHORT,CRVUSDC,SHORT,False,2026-04-25T15:00:02.101547+00:00,2026-04-25T15:10:39.996361+00:00,10.63,0.22583043,0.22549969,0.1465,1,0,2026-04-25T15:00:02.101547+00:00,0.0,0.22583043,0.0,-0.1465,HEDGE_CLEANUP_R6_main_recovered_gain=0.19_main=gone_wt3m=-39.0/-24.7_wt15m=-3.6/-6.0
inf:CRVUSDC_SHORT,CRVUSDC,SHORT,False,2026-04-25T15:33:09.615509+00:00,2026-04-25T16:11:11.815811+00:00,38.04,0.226,0.22448186,0.6717,3,0,2026-04-25T15:38:39.058417+00:00,5.49,0.226,0.0,-0.6717,HEDGE_CLEANUP_R6_main_recovered_gain=0.15_main=gone_wt3m=-54.0/-35.9_wt15m=-7.3/-3.0
inf:CRVUSDC_SHORT,CRVUSDC,SHORT,False,2026-04-25T17:48:41.739726+00:00,2026-04-25T18:09:42.537430+00:00,21.01,0.223,0.2235,-0.2242,0,0,2026-04-25T18:09:42.537430+00:00,21.01,0.2235,-0.2242,0.0,HEDGE_CLOSE_WT3M1H_PP_ABS_3m=4.2/1.5_1h=-67.3/-67.5_gain=-0.61%
inf:GRIFFAINUSDT_SHORT,GRIFFAINUSDT,SHORT,True,2026-04-21T18:54:07.369795+00:00,2026-04-21T23:42:47.483830+00:00,288.67,0.01665101,0.016406,1.4714,1,5,2026-04-21T20:24:03.523045+00:00,89.94,0.016328,1.9399,0.4684,QUICK_HEDGE_MAX_AGE_KILL_315.2h_g0.12
inf:GRIFFAINUSDT_SHORT,GRIFFAINUSDT,SHORT,True,2026-04-21T23:56:00.304256+00:00,2026-04-22T00:03:20.666127+00:00,7.34,0.01644,0.01643396,0.0367,0,0,,,,,,QUICK_HEDGE_MAX_AGE_KILL_315.5h_g0.01
inf:GRIFFAINUSDT_SHORT,GRIFFAINUSDT,SHORT,True,2026-04-22T00:19:11.789586+00:00,2026-04-22T01:31:23.090053+00:00,72.19,0.016479,0.016551,-0.4369,3,0,2026-04-22T01:31:23.090053+00:00,72.19,0.016551,-0.4369,0.0,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=23.2/14.8_1h=2.4/-17.0_gain=-0.58%
inf:GRIFFAINUSDT_SHORT,GRIFFAINUSDT,SHORT,True,2026-04-22T03:20:00.034907+00:00,2026-04-22T03:41:28.671028+00:00,21.48,0.01672904,0.016774,-0.2688,0,0,,,,,,QUICK_HEDGE_MAX_AGE_KILL_319.1h_g-0.14
inf:GRIFFAINUSDT_SHORT,GRIFFAINUSDT,SHORT,True,2026-04-22T03:51:30.183323+00:00,2026-04-22T04:34:39.197781+00:00,43.15,0.01675759,0.01676152,-0.0235,1,0,,,,,,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=-6.0/-7.4_1h=40.2/22.7_gain=-0.10%
inf:GRIFFAINUSDT_SHORT,GRIFFAINUSDT,SHORT,True,2026-04-22T06:14:05.038582+00:00,2026-04-22T13:20:35.652163+00:00,426.51,0.016928,0.016916,0.0709,1,4,2026-04-22T06:14:05.038582+00:00,0.0,0.016928,0.0,-0.0709,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=46.8/28.7_1h=32.9/24.4_gain=1.42%_REDUCE
inf:GRIFFAINUSDT_SHORT,GRIFFAINUSDT,SHORT,True,2026-04-22T17:59:42.443168+00:00,2026-04-22T18:07:17.096923+00:00,7.58,0.017021,0.01699832,0.1332,0,0,,,,,,QUICK_HEDGE_WT_KILL_LOSER_RECOVER_GRIFFAINUSDT_wt3m=48.1/34.1_cf1h=60.3/55.4_g0.0
inf:TRXUSDT_LONG,TRXUSDT,LONG,False,2026-04-21T18:54:14.950595+00:00,2026-04-21T22:57:20.217649+00:00,243.09,0.33313,0.33364,0.1531,0,0,2026-04-21T22:57:20.217649+00:00,243.09,0.33364,0.1531,0.0,STALL_SUB_age=50695min_gain=0.18%_deltaspd=0.00
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-21T18:56:47.643983+00:00,2026-04-21T23:21:45.561008+00:00,264.97,0.007431,0.00740575,-0.3398,2,4,2026-04-21T19:34:48.862946+00:00,38.02,0.007411,-0.2691,0.0706,WT_4H_VEL_EXIT_vel=-15.6_g=0.05%_MANDATORY_REENTRY
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-21T23:35:20.929243+00:00,2026-04-22T00:44:53.498210+00:00,69.54,0.0073937,0.00750351,1.4852,3,0,,,,,,QUICK_HEDGE_MAX_AGE_KILL_323.2h_g-0.12
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-22T00:49:36.491607+00:00,2026-04-22T01:47:35.205919+00:00,57.98,0.007515,0.007608,1.2375,1,0,,,,,,QUICK_HEDGE_MAX_AGE_KILL_324.3h_g0.57_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-22T01:50:29.428536+00:00,2026-04-22T01:59:21.601143+00:00,8.87,0.00762309,0.007643,0.2612,0,0,,,,,,QUICK_HEDGE_MAX_AGE_KILL_324.5h_g0.18
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-22T02:15:45.527113+00:00,2026-04-22T02:56:55.810895+00:00,41.17,0.00761,0.00764157,0.4148,0,0,2026-04-22T02:15:45.527113+00:00,0.0,0.00761,0.0,-0.4148,QUICK_HEDGE_MAX_AGE_KILL_325.4h_g-0.13
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-22T02:59:30.890757+00:00,2026-04-22T03:55:41.344764+00:00,56.17,0.00766006,0.007571,-1.1627,0,0,2026-04-22T02:59:30.890757+00:00,0.0,0.00766006,0.0,1.1627,QUICK_HEDGE_MAX_AGE_KILL_326.4h_g-0.58
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-22T04:28:18.884140+00:00,2026-04-22T05:07:53.958215+00:00,39.58,0.007658,0.00779052,1.7305,1,0,2026-04-22T04:28:18.884140+00:00,0.0,0.007658,0.0,-1.7305,QUICK_HEDGE_MAX_AGE_KILL_327.6h_g-0.41
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-22T05:15:51.550352+00:00,2026-04-22T10:09:39.174926+00:00,293.79,0.00778206,0.007762,-0.2578,2,0,2026-04-22T06:48:34.901558+00:00,92.72,0.0078619,1.0259,1.2837,QUICK_HEDGE_MAX_AGE_KILL_332.5h_g-0.96
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-22T10:17:31.028134+00:00,2026-04-22T17:02:43.910161+00:00,405.21,0.00776288,0.007759,-0.05,0,0,,,,,,QUICK_HEDGE_MAX_AGE_KILL_339.5h_g-0.19
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-22T17:05:19.680322+00:00,2026-04-22T17:56:20.428217+00:00,51.01,0.00777301,0.007742,-0.3989,0,0,,,,,,WT_4H_VEL_EXIT_vel=-30.3_g=-0.19%_MANDATORY_REENTRY
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-22T21:29:03.453669+00:00,2026-04-24T05:52:38.444198+00:00,1943.58,0.00762376,0.00783091,2.7172,1,8,2026-04-22T21:29:03.453669+00:00,0.0,0.00762376,0.0,-2.7172,WT_4H_VEL_EXIT_vel=-8.6_g=-0.22%_MANDATORY_REENTRY
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-24T05:54:53.303066+00:00,2026-04-24T12:04:59.857197+00:00,370.11,0.007839,0.0078124,-0.3393,2,0,,,,,,QUICK_HEDGE_MAX_AGE_KILL_382.5h_g-0.21
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T01:24:47.782370+00:00,2026-04-25T02:42:08.823264+00:00,77.35,0.007849,0.007885,0.4587,0,0,2026-04-25T01:24:47.782370+00:00,0.0,0.007849,0.0,-0.4587,HEDGE_CLEANUP_R6_main_recovered_gain=0.57_main=gone_wt3m=29.1/21.9_wt15m=14.0/10.2
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T02:53:22.209023+00:00,2026-04-25T04:04:39.610705+00:00,71.29,0.00788871,0.00790428,0.1974,0,6,2026-04-25T03:57:25.301855+00:00,64.05,0.007897,0.1051,-0.0923,QUICK_REDUCE_STRONG_REDUCE_k_1m:87/d_1m:87/k_3m:36/d_3m:20_SIMPLE_TP_0.00%_wt=declining_bc112_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T05:25:53.723107+00:00,2026-04-25T05:26:08.239768+00:00,0.24,0.00788,0.00787847,-0.0194,0,0,2026-04-25T05:25:53.723107+00:00,0.0,0.00788,0.0,0.0194,HEDGE_CLOSE_WT3M1H_PP_ABS_3m=-10.4/-10.1_1h=-10.5/15.8_gain=-0.01%
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T05:45:28.797597+00:00,2026-04-25T06:15:18.298275+00:00,29.83,0.007879,0.007917,0.4823,3,0,,,,,,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=gone_wt3m=-27.8/-7.4_wt15m=3.4/-9.3
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T06:33:52.819860+00:00,2026-04-25T06:50:20.923118+00:00,16.47,0.00798045,0.008,0.245,0,0,,,,,,"DC_HOPELESS_entry=0.0080_dc=[0.0074,0.0080]"
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T07:01:20.071595+00:00,2026-04-25T07:02:54.441901+00:00,1.57,0.00793445,0.00795771,0.2932,0,0,,,,,,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=gone_wt3m=33.3/23.7_wt15m=16.8/7.7
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T07:14:13.335710+00:00,2026-04-25T07:41:00.698087+00:00,26.79,0.00796287,0.00805,1.0942,2,2,,,,,,QUICK_HEDGE_CLOSE_SCALP_D_1m_bear_vs_LONG_age=0.1m_h=0.00%_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T08:10:22.789768+00:00,2026-04-25T10:10:02.826921+00:00,119.67,0.008084,0.00812198,0.4698,4,8,2026-04-25T08:53:26.750835+00:00,43.07,0.00813,0.569,0.0992,QUICK_REDUCE_STRONG_REDUCE_k_1m:71/d_1m:58/k_3m:73/d_3m:66_SIMPLE_TP_0.00%_wt=deep_tp_bc112_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T10:17:36.776971+00:00,2026-04-25T12:05:48.978962+00:00,108.2,0.00808015,0.008044,-0.4474,1,0,2026-04-25T10:17:36.776971+00:00,0.0,0.00808015,0.0,0.4474,QUICK_HEDGE_WT_KILL_LOSER_RECOVER_ALTUSDT_wt3m=15.2/39.9_cf1h=37.5/71.6_g-0.1_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T12:23:41.203090+00:00,2026-04-25T12:23:52.269900+00:00,0.18,0.008032,0.008033,0.0125,0,0,,,,,,QUICK_HEDGE_WT_KILL_LOSER_RECOVER_ALTUSDT_wt3m=-12.1/-7.9_cf1h=19.0/39.5_g0.0_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T12:51:07.268843+00:00,2026-04-25T13:29:07.877407+00:00,38.01,0.008039,0.00808359,0.5547,0,1,,,,,,QUICK_REDUCE_STRONG_REDUCE_k_1m:16/d_1m:16/k_3m:28/d_3m:44_SIMPLE_TP_0.00%_wt=declining_bc112_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T13:33:08.383738+00:00,2026-04-25T13:39:34.539409+00:00,6.44,0.00808171,0.00809919,0.2163,0,0,,,,,,QUICK_REDUCE_STRONG_REDUCE_k_1m:86/d_1m:80/k_3m:26/d_3m:19_SIMPLE_TP_0.00%_wt=declining_bc112_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T14:29:31.395803+00:00,2026-04-25T14:42:14.848080+00:00,12.72,0.008094,0.00810361,0.1187,0,2,2026-04-25T14:29:31.395803+00:00,0.0,0.008094,0.0,-0.1187,HEDGE_CLEANUP_R6_main_recovered_gain=0.46_main=gone_wt3m=4.4/1.0_wt15m=1.0/4.4
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T18:52:31.945193+00:00,2026-04-25T18:56:49.232103+00:00,4.29,0.0080773,0.008077,-0.0037,0,0,,,,,,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=gone_wt3m=52.0/34.8_wt15m=-0.1/-11.9
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T19:11:54.663352+00:00,2026-04-25T19:43:03.279428+00:00,31.14,0.00804703,0.00803014,-0.2099,1,0,,,,,,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=-20.6/-13.0_1h=-50.9/-43.0_gain=0.00%_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T19:56:35.112003+00:00,2026-04-25T19:56:54.336900+00:00,0.32,0.00803846,0.008042,0.044,0,0,2026-04-25T19:56:35.112003+00:00,0.0,0.00803846,0.0,-0.044,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=gone_wt3m=52.4/41.1_wt15m=1.5/3.3
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-25T23:08:12.015198+00:00,2026-04-26T03:18:03.140971+00:00,249.85,0.008029,0.007983,-0.5729,8,13,2026-04-26T00:47:35.016634+00:00,99.38,0.00801136,-0.2197,0.3532,QUICK_HEDGE_CLOSE_SCALP_D_1m_bear_vs_LONG_age=25307.5m_h=-0.14%_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-26T03:51:21.425864+00:00,2026-04-26T04:16:09.748959+00:00,24.81,0.007917,0.007958,0.5179,1,2,2026-04-26T03:51:21.425864+00:00,0.0,0.007917,0.0,-0.5179,QUICK_HEDGE_MAX_AGE_KILL_422.7h_g0.18_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-26T04:27:09.608366+00:00,2026-04-26T04:30:44.196611+00:00,3.58,0.00797906,0.00797906,0.0,0,0,,,,,,QUICK_HEDGE_KILL_REVERSING_-0.01%<prev0.44%_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-26T04:38:51.495824+00:00,2026-04-26T05:27:20.429516+00:00,48.48,0.00795841,0.00803,0.8996,2,1,,,,,,QUICK_HEDGE_MAX_AGE_KILL_424.0h_g0.88_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-26T06:02:20.098296+00:00,2026-04-26T07:14:10.744454+00:00,71.84,0.008025,0.008014,-0.1371,2,9,2026-04-26T06:31:10.525876+00:00,28.84,0.008034,0.1121,0.2492,QUICK_HEDGE_CLOSE_SCALP_D_1m_bear_vs_LONG_age=1.4m_h=-0.25%_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-26T09:00:13.629804+00:00,2026-04-26T11:40:15.885361+00:00,160.04,0.007942,0.00793828,-0.0468,1,3,,,,,,QUICK_HEDGE_MAX_AGE_KILL_430.2h_g-0.00_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-26T15:24:45.692725+00:00,2026-04-26T19:48:34.281608+00:00,263.81,0.00793044,0.00792189,-0.1078,2,5,,,,,,QUICK_HEDGE_CLOSE_SCALP_D_1m_bear_vs_LONG_age=26298.5m_h=-0.05%_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-26T20:29:18.602952+00:00,2026-04-26T20:35:50.032660+00:00,6.52,0.00792749,0.00793459,0.0896,0,0,2026-04-26T20:29:18.602952+00:00,0.0,0.00792749,0.0,-0.0896,QUICK_REDUCE_STRONG_REDUCE_k_1m:88/d_1m:84/k_3m:86/d_3m:81_HLR_TOP_EXIT_4h|D_g=0.00%_REENTER_2.5x_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-26T21:07:53.319132+00:00,2026-04-26T21:30:24.736668+00:00,22.52,0.00795344,0.00794009,-0.1679,0,0,,,,,,WT_4H_VEL_EXIT_vel=-10.1_g=0.03%_MANDATORY_REENTRY
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-26T22:30:13.332515+00:00,2026-04-26T22:37:42.930706+00:00,7.49,0.00794062,0.007955,0.1811,0,1,2026-04-26T22:30:13.332515+00:00,0.0,0.00794062,0.0,-0.1811,QUICK_HEDGE_CLOSE_SCALP_D_1m_bear_vs_LONG_age=3.2m_h=-0.19%_REDUCE
inf:ALTUSDT_LONG,ALTUSDT,LONG,True,2026-04-26T22:45:04.240265+00:00,2026-04-26T22:49:36.245821+00:00,4.53,0.007953,0.00796789,0.1872,0,0,,,,,,QUICK_REDUCE_STRONG_REDUCE_k_1m:86/d_1m:93/k_3m:77/d_3m:55_HLR_TOP_EXIT_4h|D_g=0.00%_REENTER_2.5x_REDUCE
inf:OPUSDT_SHORT,OPUSDT,SHORT,True,2026-04-21T18:56:53.322848+00:00,2026-04-21T19:34:35.921234+00:00,37.71,0.12133671,0.12180019,-0.382,0,0,2026-04-21T18:56:53.322848+00:00,0.0,0.12133671,0.0,0.382,QUICK_HEDGE_BAL_CLOSE_SENT-1_RATIO0.00
inf:XMRUSDT_LONG,XMRUSDT,LONG,False,2026-04-21T18:59:01.254247+00:00,2026-04-21T22:55:27.096749+00:00,236.43,383.61889163,385.23,0.42,0,0,2026-04-21T22:55:27.096749+00:00,236.43,385.23,0.42,0.0,"DC_HOPELESS_entry=382.8855_dc=[342.6200,382.2423]"
inf:SANDUSDT_LONG,SANDUSDT,LONG,True,2026-04-21T22:55:29.178499+00:00,2026-04-21T23:11:34.525731+00:00,16.09,0.07732946,0.07758,0.324,0,0,,,,,,ORPHANED_HEDGE_INSTANT_KILL
inf:JASMYUSDT_LONG,JASMYUSDT,LONG,True,2026-04-21T23:03:22.462482+00:00,2026-04-21T23:22:41.828686+00:00,19.32,0.00563686,0.005632,-0.0862,0,0,2026-04-21T23:22:41.828686+00:00,19.32,0.005632,-0.0862,0.0,WT_4H_VEL_EXIT_vel=-8.1_g=0.00%_MANDATORY_REENTRY
inf:JASMYUSDT_LONG,JASMYUSDT,LONG,True,2026-04-21T23:23:49.229344+00:00,2026-04-22T01:29:23.550486+00:00,125.57,0.005633,0.00563904,0.1072,5,0,2026-04-21T23:23:49.229344+00:00,0.0,0.005633,0.0,-0.1072,QUICK_HEDGE_MAX_AGE_KILL_566.3h_g-0.15
inf:JASMYUSDT_LONG,JASMYUSDT,LONG,True,2026-04-22T02:15:33.741373+00:00,2026-04-22T02:23:29.658673+00:00,7.93,0.005681,0.00569049,0.167,1,0,2026-04-22T02:15:33.741373+00:00,0.0,0.005681,0.0,-0.167,QUICK_HEDGE_WT_KILL_LOSER_RECOVER_JASMYUSDT_wt3m=53.1/67.0_cf1h=36.7/43.7_g0.3
inf:JASMYUSDT_LONG,JASMYUSDT,LONG,True,2026-04-22T02:26:05.354507+00:00,2026-04-22T03:29:14.215191+00:00,63.15,0.00570179,0.00572853,0.469,0,0,2026-04-22T02:26:05.354507+00:00,0.0,0.00570179,0.0,-0.469,STALL_SUB_age=34069min_gain=0.04%_deltaspd=0.00
inf:JASMYUSDT_LONG,JASMYUSDT,LONG,True,2026-04-22T03:30:20.405383+00:00,2026-04-22T03:49:29.809646+00:00,19.16,0.005728,0.00573162,0.0632,0,0,,,,,,QUICK_HEDGE_MAX_AGE_KILL_568.6h_g-0.05
inf:JASMYUSDT_LONG,JASMYUSDT,LONG,True,2026-04-22T03:53:22.041301+00:00,2026-04-22T04:09:04.646362+00:00,15.71,0.00573478,0.00573284,-0.0338,0,0,2026-04-22T03:53:22.041301+00:00,0.0,0.00573478,0.0,0.0338,STALL_SUB_age=34108min_gain=-0.05%_deltaspd=0.00
inf:JASMYUSDT_LONG,JASMYUSDT,LONG,True,2026-04-22T04:37:35.293623+00:00,2026-04-22T05:42:24.494230+00:00,64.82,0.00573094,0.00577021,0.6852,1,0,2026-04-22T04:37:35.293623+00:00,0.0,0.00573094,0.0,-0.6852,QUICK_HEDGE_MAX_AGE_KILL_570.6h_g0.42_REDUCE
inf:JASMYUSDT_LONG,JASMYUSDT,LONG,True,2026-04-22T05:45:59.538118+00:00,2026-04-22T06:52:32.296430+00:00,66.55,0.00577115,0.00576457,-0.114,0,0,2026-04-22T06:52:32.296430+00:00,66.55,0.00576457,-0.114,0.0,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=-18.7/-12.2_1h=84.3/86.8_gain=-0.25%
inf:JASMYUSDT_LONG,JASMYUSDT,LONG,True,2026-04-22T11:11:44.718394+00:00,2026-04-22T18:45:19.830452+00:00,453.59,0.00574725,0.00578073,0.5825,1,0,2026-04-22T11:11:44.718394+00:00,0.0,0.00574725,0.0,-0.5825,STALL_SUB_age=35018min_gain=-0.25%_deltaspd=0.00
inf:JASMYUSDT_LONG,JASMYUSDT,LONG,True,2026-04-22T18:47:54.250158+00:00,2026-04-25T05:39:26.347066+00:00,3531.53,0.00578104,0.00577657,-0.0773,3,0,2026-04-22T18:47:54.250158+00:00,0.0,0.00578104,0.0,0.0773,HEDGE_CLOSE_WT3M1H_PP_ABS_3m=17.0/20.7_1h=-51.1/-37.0_gain=0.00%
inf:GRASSUSDT_LONG,GRASSUSDT,LONG,True,2026-04-22T00:31:41.969196+00:00,2026-04-22T00:59:16.586154+00:00,27.58,0.3826175,0.3826,-0.0046,0,0,,,,,,"DC_HOPELESS_entry=0.3824_dc=[0.3088,0.3769]"
inf:GRASSUSDT_LONG,GRASSUSDT,LONG,True,2026-04-22T01:08:25.508483+00:00,2026-04-22T02:11:56.748936+00:00,63.52,0.3854,0.3851,-0.0778,1,0,2026-04-22T01:28:17.620337+00:00,19.87,0.38424,-0.301,-0.2231,"DC_HOPELESS_entry=0.3832_dc=[0.3088,0.3769]"
inf:GRASSUSDT_LONG,GRASSUSDT,LONG,True,2026-04-22T02:14:56.966173+00:00,2026-04-22T07:59:58.467680+00:00,345.03,0.38575856,0.3983,3.2511,5,3,2026-04-22T02:14:56.966173+00:00,0.0,0.38575856,0.0,-3.2511,QUICK_HEDGE_MAX_AGE_KILL_856.1h_g0.29
inf:GRASSUSDT_LONG,GRASSUSDT,LONG,True,2026-04-22T09:59:57.460088+00:00,2026-04-22T10:19:26.053559+00:00,19.48,0.40853333,0.40858362,0.0123,0,0,,,,,,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=1.2/3.7_1h=-3.5/2.5_gain=-0.52%
inf:GRASSUSDT_LONG,GRASSUSDT,LONG,False,2026-04-24T07:00:59.027797+00:00,2026-04-24T15:08:03.733917+00:00,487.08,0.443055,0.443055,0.0,4,0,,,,,,WT_4H_VEL_EXIT_vel=-35.6_g=5.31%_MANDATORY_REENTRY
inf:GRASSUSDT_SHORT,GRASSUSDT,SHORT,True,2026-04-22T01:54:15.287341+00:00,2026-04-22T03:56:13.537575+00:00,121.97,0.3796,0.4163,-9.6681,1,0,,,,,,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=56.0/36.2_1h=97.8/80.9_gain=-8.72%
inf:BTCDOMUSDT_SHORT,BTCDOMUSDT,SHORT,True,2026-04-22T05:06:46.004971+00:00,2026-04-22T05:47:12.492406+00:00,40.44,5326.8,5310.9310045,0.2979,0,0,2026-04-22T05:06:46.004971+00:00,0.0,5326.8,0.0,-0.2979,QUICK_HEDGE_MAX_AGE_KILL_1167.0h_g0.24
inf:BTCDOMUSDT_SHORT,BTCDOMUSDT,SHORT,True,2026-04-22T06:27:27.818538+00:00,2026-04-22T07:00:41.028138+00:00,33.22,5301.26955387,5303.14821203,-0.0354,1,0,,,,,,QUICK_HEDGE_MAX_AGE_KILL_1168.2h_g-0.02
inf:BTCDOMUSDT_SHORT,BTCDOMUSDT,SHORT,True,2026-04-22T07:05:46.268313+00:00,2026-04-22T09:56:56.880340+00:00,171.18,5300.90574148,5315.26134557,-0.2708,1,0,2026-04-22T09:18:56.849072+00:00,133.18,5318.7,-0.3357,-0.0649,QUICK_HEDGE_MAX_AGE_KILL_1171.1h_g0.10
inf:BTCDOMUSDT_SHORT,BTCDOMUSDT,SHORT,True,2026-04-22T13:30:37.252300+00:00,2026-04-22T13:50:53.726617+00:00,20.27,5314.1,5310.2,0.0734,0,0,,,,,,QUICK_HEDGE_WT_KILL_LOSER_RECOVER_BTCDOMUSDT_wt3m=1.8/-5.1_cf1h=9.3/-0.9_g0.0
inf:SKYUSDT_LONG,SKYUSDT,LONG,False,2026-04-22T18:58:16.370395+00:00,2026-04-22T19:57:36.902412+00:00,59.34,0.08356,0.08342,-0.1675,0,0,,,,,,STALL_SUB_age=53140min_gain=0.00%_deltaspd=0.00
inf:SKYUSDT_SHORT,SKYUSDT,SHORT,True,2026-04-22T19:00:49.178975+00:00,2026-04-24T21:51:37.036427+00:00,3050.8,0.08348591,0.08371,-0.2684,1,0,2026-04-22T19:00:49.178975+00:00,0.0,0.08348591,0.0,0.2684,QUICK_HEDGE_MAX_AGE_KILL_821.9h_g-0.06
