rsi_period,stoch_k_period,exit_mode,fixed_tp_pct,adx_filter_enabled,adx_min_threshold,wt_filter_enabled,long_rsi_15m_max,htf_rvol_1h_min,_trades,_wr,_pnl,_sharpe,_pf,_avg_hold_h,cycle_tp_pct
10,14,fixed_tp,2.0,False,20,False,35,0.8,24,100.0,829.5482960177828,8.984681474953483,inf,33.041666666666664,
10,14,fixed_tp,2.0,True,20,False,35,0.8,24,100.0,829.5482960177828,8.984681474953483,inf,33.041666666666664,
10,14,fixed_tp,2.0,False,20,True,35,0.8,24,100.0,829.5482960177828,8.984681474953483,inf,33.041666666666664,
10,14,fixed_tp,2.0,True,25,False,35,0.8,24,100.0,829.6554138884319,8.981537575506785,inf,32.583333333333336,
10,14,fixed_tp,2.0,True,25,True,35,0.8,24,100.0,829.6554138884319,8.981537575506785,inf,32.583333333333336,
10,9,fixed_tp,0.5,True,25,True,35,1.2,35,100.0,420.96315100353405,8.879631610381201,inf,17.364285714285714,
10,9,fixed_tp,0.5,True,25,False,35,1.2,35,100.0,420.96315100353405,8.879631610381201,inf,17.364285714285714,
14,14,fixed_tp,1.0,True,25,True,40,0.8,29,100.0,737.949494252284,8.863426565898251,inf,28.724137931034484,
14,14,fixed_tp,1.0,True,25,False,40,0.8,29,100.0,737.949494252284,8.863426565898251,inf,28.724137931034484,
14,9,fixed_tp,2.0,True,25,True,40,1.2,20,100.0,724.0662384314797,8.803696656545814,inf,34.0375,
14,9,fixed_tp,2.0,True,25,False,40,1.2,20,100.0,724.0662384314797,8.803696656545814,inf,34.0375,
14,9,fixed_tp,1.0,True,25,True,40,0.8,28,100.0,727.5437680886364,8.780141188579382,inf,31.080357142857142,
14,9,fixed_tp,1.0,True,25,False,40,0.8,28,100.0,727.5437680886364,8.780141188579382,inf,31.080357142857142,
14,14,fixed_tp,0.5,True,25,True,40,1.2,34,100.0,413.3412925225596,8.761189221587248,inf,17.53676470588235,
14,14,fixed_tp,0.5,True,25,False,40,1.2,34,100.0,413.3412925225596,8.761189221587248,inf,17.53676470588235,
14,14,fixed_tp,1.5,False,20,False,45,1.2,24,100.0,763.4973669432591,8.743910726541584,inf,36.520833333333336,
14,14,fixed_tp,1.5,True,20,True,45,1.2,24,100.0,763.4973669432591,8.743910726541584,inf,36.520833333333336,
14,14,fixed_tp,1.5,True,20,False,45,1.2,24,100.0,763.4973669432591,8.743910726541584,inf,36.520833333333336,
14,14,fixed_tp,1.5,False,20,True,45,1.2,24,100.0,763.4973669432591,8.743910726541584,inf,36.520833333333336,
14,9,fixed_tp,1.5,True,20,True,35,0.8,22,100.0,650.3011696003146,8.729800822077207,inf,29.34090909090909,
14,9,fixed_tp,1.5,True,20,False,35,0.8,22,100.0,650.3011696003146,8.729800822077207,inf,29.34090909090909,
14,9,fixed_tp,1.5,False,20,False,35,0.8,22,100.0,650.3011696003146,8.729800822077207,inf,29.34090909090909,
14,9,fixed_tp,1.5,False,20,True,35,0.8,22,100.0,650.3011696003146,8.729800822077207,inf,29.34090909090909,
14,9,fixed_tp,1.5,True,25,False,40,1.2,21,100.0,715.6490734630205,8.722239819958293,inf,36.13095238095238,
10,9,fixed_tp,1.5,True,25,False,35,1.2,21,100.0,715.6490734630205,8.722239819958293,inf,36.13095238095238,
14,9,fixed_tp,1.5,True,25,True,40,1.2,21,100.0,715.6490734630205,8.722239819958293,inf,36.13095238095238,
10,9,fixed_tp,1.5,True,25,True,35,1.2,21,100.0,715.6490734630205,8.722239819958293,inf,36.13095238095238,
10,9,fixed_tp,1.0,True,20,False,45,1.2,28,100.0,687.0269441373308,8.716797500771385,inf,31.053571428571427,
10,9,fixed_tp,1.0,True,20,True,45,1.2,28,100.0,687.0269441373308,8.716797500771385,inf,31.053571428571427,
10,9,fixed_tp,1.0,False,20,False,45,1.2,28,100.0,687.0269441373308,8.716797500771385,inf,31.053571428571427,
10,9,fixed_tp,1.0,False,20,True,45,1.2,28,100.0,687.0269441373308,8.716797500771385,inf,31.053571428571427,
10,14,fixed_tp,1.5,True,20,True,40,1.2,24,100.0,759.0838733611115,8.691870935142743,inf,36.510416666666664,
10,14,fixed_tp,1.5,False,20,False,40,1.2,24,100.0,759.0838733611115,8.691870935142743,inf,36.510416666666664,
10,14,fixed_tp,1.5,True,20,False,40,1.2,24,100.0,759.0838733611115,8.691870935142743,inf,36.510416666666664,
10,14,fixed_tp,1.5,False,20,True,40,1.2,24,100.0,759.0838733611115,8.691870935142743,inf,36.510416666666664,
14,9,fixed_tp,2.0,True,25,False,45,1.2,19,100.0,737.8643855927162,8.66211939657878,inf,43.171052631578945,
14,9,fixed_tp,2.0,True,25,True,45,1.2,19,100.0,737.8643855927162,8.66211939657878,inf,43.171052631578945,
10,9,fixed_tp,1.0,True,20,False,40,1.2,28,100.0,701.8683131351328,8.661080203802754,inf,30.973214285714285,
10,9,fixed_tp,1.0,True,20,True,40,1.2,28,100.0,701.8683131351328,8.661080203802754,inf,30.973214285714285,
10,9,fixed_tp,1.0,False,20,False,40,1.2,28,100.0,701.8683131351328,8.661080203802754,inf,30.973214285714285,
10,9,fixed_tp,1.0,False,20,True,40,1.2,28,100.0,701.8683131351328,8.661080203802754,inf,30.973214285714285,
14,14,fixed_tp,2.0,True,20,True,45,0.8,14,100.0,539.9038343864953,8.659371914936019,inf,32.67857142857143,
14,9,fixed_tp,2.0,False,20,True,45,0.8,14,100.0,539.9038343864953,8.659371914936019,inf,32.67857142857143,
14,14,fixed_tp,2.0,False,20,False,45,0.8,14,100.0,539.9038343864953,8.659371914936019,inf,32.67857142857143,
14,9,fixed_tp,2.0,False,20,False,45,0.8,14,100.0,539.9038343864953,8.659371914936019,inf,32.67857142857143,
14,9,fixed_tp,2.0,True,20,False,45,0.8,14,100.0,539.9038343864953,8.659371914936019,inf,32.67857142857143,
14,9,fixed_tp,2.0,True,20,True,45,0.8,14,100.0,539.9038343864953,8.659371914936019,inf,32.67857142857143,
14,14,fixed_tp,2.0,False,20,True,45,0.8,14,100.0,539.9038343864953,8.659371914936019,inf,32.67857142857143,
14,14,fixed_tp,2.0,True,20,False,45,0.8,14,100.0,539.9038343864953,8.659371914936019,inf,32.67857142857143,
10,14,fixed_tp,1.0,True,25,True,35,0.8,28,100.0,682.6755841578274,8.658348703698149,inf,29.125,
10,14,fixed_tp,1.0,True,25,False,35,0.8,28,100.0,682.6755841578274,8.658348703698149,inf,29.125,
14,14,fixed_tp,2.0,True,25,True,45,0.8,14,100.0,540.0109522571444,8.652734933186778,inf,31.892857142857142,
14,9,fixed_tp,2.0,True,25,True,45,0.8,14,100.0,540.0109522571444,8.652734933186778,inf,31.892857142857142,
14,14,fixed_tp,2.0,True,25,False,45,0.8,14,100.0,540.0109522571444,8.652734933186778,inf,31.892857142857142,
14,9,fixed_tp,2.0,True,25,False,45,0.8,14,100.0,540.0109522571444,8.652734933186778,inf,31.892857142857142,
14,9,fixed_tp,1.5,True,25,True,35,0.8,22,100.0,654.1574866946798,8.637771118113545,inf,29.329545454545453,
14,9,fixed_tp,1.5,True,25,False,35,0.8,22,100.0,654.1574866946798,8.637771118113545,inf,29.329545454545453,
10,9,fixed_tp,1.0,False,20,True,45,0.8,19,100.0,441.6878259958653,8.592537230657294,inf,25.157894736842106,
10,14,fixed_tp,1.0,True,20,True,45,0.8,19,100.0,441.6878259958653,8.592537230657294,inf,25.157894736842106,
10,14,fixed_tp,1.0,False,20,False,45,0.8,19,100.0,441.6878259958653,8.592537230657294,inf,25.157894736842106,
10,9,fixed_tp,1.0,True,20,False,45,0.8,19,100.0,441.6878259958653,8.592537230657294,inf,25.157894736842106,
10,9,fixed_tp,1.0,False,20,False,45,0.8,19,100.0,441.6878259958653,8.592537230657294,inf,25.157894736842106,
10,14,fixed_tp,1.0,False,20,True,45,0.8,19,100.0,441.6878259958653,8.592537230657294,inf,25.157894736842106,
10,9,fixed_tp,1.0,True,20,True,45,0.8,19,100.0,441.6878259958653,8.592537230657294,inf,25.157894736842106,
10,14,fixed_tp,1.0,True,20,False,45,0.8,19,100.0,441.6878259958653,8.592537230657294,inf,25.157894736842106,
10,9,fixed_tp,1.0,True,25,True,35,0.8,27,100.0,672.26985799418,8.549177668498384,inf,31.583333333333332,
10,9,fixed_tp,1.0,True,25,False,35,0.8,27,100.0,672.26985799418,8.549177668498384,inf,31.583333333333332,
10,14,fixed_tp,0.5,True,25,False,35,1.2,33,100.0,402.5825390334031,8.53581957610566,inf,18.181818181818183,
10,14,fixed_tp,0.5,True,25,True,35,1.2,33,100.0,402.5825390334031,8.53581957610566,inf,18.181818181818183,
10,14,fixed_tp,2.0,True,20,True,40,1.2,21,100.0,811.8076341782217,8.533926345386051,inf,41.964285714285715,
10,14,fixed_tp,2.0,True,20,False,40,1.2,21,100.0,811.8076341782217,8.533926345386051,inf,41.964285714285715,
10,14,fixed_tp,2.0,False,20,False,40,1.2,21,100.0,811.8076341782217,8.533926345386051,inf,41.964285714285715,
10,14,fixed_tp,2.0,False,20,True,40,1.2,21,100.0,811.8076341782217,8.533926345386051,inf,41.964285714285715,
10,14,fixed_tp,2.0,True,25,False,35,1.2,21,100.0,781.3233231755888,8.50376149605983,inf,35.833333333333336,
10,14,fixed_tp,2.0,True,25,True,35,1.2,21,100.0,781.3233231755888,8.50376149605983,inf,35.833333333333336,
14,9,fixed_tp,1.0,False,20,True,45,1.2,27,100.0,683.3084517768524,8.459019308714357,inf,32.083333333333336,
14,9,fixed_tp,1.0,True,20,True,45,1.2,27,100.0,683.3084517768524,8.459019308714357,inf,32.083333333333336,
14,9,fixed_tp,1.0,True,20,False,45,1.2,27,100.0,683.3084517768524,8.459019308714357,inf,32.083333333333336,
14,9,fixed_tp,1.0,False,20,False,45,1.2,27,100.0,683.3084517768524,8.459019308714357,inf,32.083333333333336,
10,14,fixed_tp,1.5,True,20,False,45,1.2,24,100.0,760.6974744450405,8.449870164981101,inf,36.65625,
10,14,fixed_tp,1.5,True,20,True,45,1.2,24,100.0,760.6974744450405,8.449870164981101,inf,36.65625,
10,14,fixed_tp,1.5,False,20,True,45,1.2,24,100.0,760.6974744450405,8.449870164981101,inf,36.65625,
10,14,fixed_tp,1.5,False,20,False,45,1.2,24,100.0,760.6974744450405,8.449870164981101,inf,36.65625,
14,9,fixed_tp,1.0,False,20,False,35,0.8,22,100.0,520.7385706474928,8.416530573158909,inf,37.09090909090909,
14,9,fixed_tp,1.0,False,20,True,35,0.8,22,100.0,520.7385706474928,8.416530573158909,inf,37.09090909090909,
14,9,fixed_tp,1.0,True,20,False,35,0.8,22,100.0,520.7385706474928,8.416530573158909,inf,37.09090909090909,
14,9,fixed_tp,1.0,True,20,True,35,0.8,22,100.0,520.7385706474928,8.416530573158909,inf,37.09090909090909,
14,14,fixed_tp,1.5,True,25,True,45,1.2,23,100.0,740.1873917867399,8.390982631226983,inf,37.84782608695652,
14,14,fixed_tp,1.5,True,25,False,45,1.2,23,100.0,740.1873917867399,8.390982631226983,inf,37.84782608695652,
14,14,fixed_tp,1.0,False,20,False,45,1.2,27,100.0,676.204498485445,8.373102608859812,inf,30.675925925925927,
14,14,fixed_tp,1.0,True,20,True,45,1.2,27,100.0,676.204498485445,8.373102608859812,inf,30.675925925925927,
14,14,fixed_tp,1.0,False,20,True,45,1.2,27,100.0,676.204498485445,8.373102608859812,inf,30.675925925925927,
14,14,fixed_tp,1.0,True,20,False,45,1.2,27,100.0,676.204498485445,8.373102608859812,inf,30.675925925925927,
10,9,fixed_tp,1.0,True,25,True,45,1.2,27,100.0,670.3467105048129,8.361604826711654,inf,32.01851851851852,
10,9,fixed_tp,1.0,True,25,False,45,1.2,27,100.0,670.3467105048129,8.361604826711654,inf,32.01851851851852,
10,14,fixed_tp,1.0,False,20,True,45,1.2,27,100.0,657.8314572332708,8.353843383750405,inf,30.75,
10,14,fixed_tp,1.0,False,20,False,45,1.2,27,100.0,657.8314572332708,8.353843383750405,inf,30.75,
10,14,fixed_tp,1.0,True,20,True,45,1.2,27,100.0,657.8314572332708,8.353843383750405,inf,30.75,
10,14,fixed_tp,1.0,True,20,False,45,1.2,27,100.0,657.8314572332708,8.353843383750405,inf,30.75,
10,14,fixed_tp,1.5,True,25,False,40,1.2,23,100.0,735.7738982045923,8.337735239918006,inf,37.83695652173913,
10,14,fixed_tp,1.5,True,25,True,40,1.2,23,100.0,735.7738982045923,8.337735239918006,inf,37.83695652173913,
10,9,fixed_tp,1.0,True,25,False,40,1.2,27,100.0,685.1880795026149,8.32545300654469,inf,31.935185185185187,
10,9,fixed_tp,1.0,True,25,True,40,1.2,27,100.0,685.1880795026149,8.32545300654469,inf,31.935185185185187,
14,14,fixed_tp,0.5,False,20,True,35,1.2,29,100.0,355.591833420739,8.321242858462721,inf,19.517241379310345,
14,14,fixed_tp,0.5,False,20,False,35,1.2,29,100.0,355.591833420739,8.321242858462721,inf,19.517241379310345,
14,14,fixed_tp,0.5,True,20,True,35,1.2,29,100.0,355.591833420739,8.321242858462721,inf,19.517241379310345,
14,14,fixed_tp,0.5,True,20,False,35,1.2,29,100.0,355.591833420739,8.321242858462721,inf,19.517241379310345,
10,9,fixed_tp,2.0,True,25,False,45,1.2,19,100.0,684.4069462041844,8.314499439567605,inf,43.28947368421053,
10,9,fixed_tp,2.0,True,25,True,45,1.2,19,100.0,684.4069462041844,8.314499439567605,inf,43.28947368421053,
14,14,fixed_tp,1.0,False,20,True,35,0.8,22,100.0,511.86548322779714,8.306447576567106,inf,35.30681818181818,
14,14,fixed_tp,1.0,True,20,False,35,0.8,22,100.0,511.86548322779714,8.306447576567106,inf,35.30681818181818,
14,14,fixed_tp,1.0,True,20,True,35,0.8,22,100.0,511.86548322779714,8.306447576567106,inf,35.30681818181818,
14,14,fixed_tp,1.0,False,20,False,35,0.8,22,100.0,511.86548322779714,8.306447576567106,inf,35.30681818181818,
10,14,fixed_tp,1.0,True,20,True,40,1.2,27,100.0,672.6728262310728,8.304348644051561,inf,30.666666666666668,
10,14,fixed_tp,1.0,False,20,True,40,1.2,27,100.0,672.6728262310728,8.304348644051561,inf,30.666666666666668,
10,14,fixed_tp,1.0,True,20,False,40,1.2,27,100.0,672.6728262310728,8.304348644051561,inf,30.666666666666668,
10,14,fixed_tp,1.0,False,20,False,40,1.2,27,100.0,672.6728262310728,8.304348644051561,inf,30.666666666666668,
14,9,fixed_tp,1.0,True,20,True,45,0.8,18,100.0,427.32017375551084,8.272643596779316,inf,26.319444444444443,
14,9,fixed_tp,1.0,False,20,False,45,0.8,18,100.0,427.32017375551084,8.272643596779316,inf,26.319444444444443,
14,14,fixed_tp,1.0,False,20,True,45,0.8,18,100.0,427.32017375551084,8.272643596779316,inf,26.319444444444443,
14,9,fixed_tp,1.0,True,20,False,45,0.8,18,100.0,427.32017375551084,8.272643596779316,inf,26.319444444444443,
14,14,fixed_tp,1.0,False,20,False,45,0.8,18,100.0,427.32017375551084,8.272643596779316,inf,26.319444444444443,
14,9,fixed_tp,1.0,False,20,True,45,0.8,18,100.0,427.32017375551084,8.272643596779316,inf,26.319444444444443,
14,14,fixed_tp,1.0,True,20,False,45,0.8,18,100.0,427.32017375551084,8.272643596779316,inf,26.319444444444443,
14,14,fixed_tp,1.0,True,20,True,45,0.8,18,100.0,427.32017375551084,8.272643596779316,inf,26.319444444444443,
10,9,fixed_tp,1.0,True,25,True,45,0.8,18,100.0,421.1512752689822,8.193066162366918,inf,26.291666666666668,
10,14,fixed_tp,1.0,True,25,False,45,0.8,18,100.0,421.1512752689822,8.193066162366918,inf,26.291666666666668,
10,14,fixed_tp,1.0,True,25,True,45,0.8,18,100.0,421.1512752689822,8.193066162366918,inf,26.291666666666668,
10,9,fixed_tp,1.0,True,25,False,45,0.8,18,100.0,421.1512752689822,8.193066162366918,inf,26.291666666666668,
14,9,fixed_tp,0.5,True,25,True,35,1.2,31,100.0,380.6946325760415,8.149675805697044,inf,18.54032258064516,
14,9,fixed_tp,0.5,True,25,False,35,1.2,31,100.0,380.6946325760415,8.149675805697044,inf,18.54032258064516,
14,9,fixed_tp,1.0,True,25,True,45,1.2,26,100.0,666.6282181443346,8.127222465143982,inf,33.125,
14,9,fixed_tp,1.0,True,25,False,45,1.2,26,100.0,666.6282181443346,8.127222465143982,inf,33.125,
14,14,fixed_tp,1.0,True,25,True,35,0.8,22,100.0,515.7218003221624,8.119346698938912,inf,35.29545454545455,
14,14,fixed_tp,1.0,True,25,False,35,0.8,22,100.0,515.7218003221624,8.119346698938912,inf,35.29545454545455,
10,14,fixed_tp,1.5,True,25,False,45,1.2,23,100.0,737.3874992885213,8.11121981294439,inf,37.98913043478261,
10,14,fixed_tp,1.5,True,25,True,45,1.2,23,100.0,737.3874992885213,8.11121981294439,inf,37.98913043478261,
14,14,fixed_tp,2.0,True,20,False,45,1.2,20,100.0,761.2931543399512,8.103185464266522,inf,44.6125,
14,14,fixed_tp,2.0,True,20,True,45,1.2,20,100.0,761.2931543399512,8.103185464266522,inf,44.6125,
14,14,fixed_tp,2.0,False,20,False,45,1.2,20,100.0,761.2931543399512,8.103185464266522,inf,44.6125,
14,14,fixed_tp,2.0,False,20,True,45,1.2,20,100.0,761.2931543399512,8.103185464266522,inf,44.6125,
10,14,fixed_tp,2.0,True,20,False,40,0.8,22,100.0,782.0104222522614,8.078484827440851,inf,42.25,
10,14,fixed_tp,2.0,False,20,True,40,0.8,22,100.0,782.0104222522614,8.078484827440851,inf,42.25,
10,14,fixed_tp,2.0,True,20,True,40,0.8,22,100.0,782.0104222522614,8.078484827440851,inf,42.25,
10,14,fixed_tp,2.0,False,20,False,40,0.8,22,100.0,782.0104222522614,8.078484827440851,inf,42.25,
10,14,fixed_tp,2.0,True,25,False,40,0.8,22,100.0,782.1175401229104,8.076151413614983,inf,41.75,
10,14,fixed_tp,2.0,True,25,True,40,0.8,22,100.0,782.1175401229104,8.076151413614983,inf,41.75,
14,14,fixed_tp,1.0,True,25,False,45,1.2,26,100.0,659.5242648529272,8.039619482232855,inf,31.66346153846154,
14,14,fixed_tp,1.0,True,25,True,45,1.2,26,100.0,659.5242648529272,8.039619482232855,inf,31.66346153846154,
10,14,fixed_tp,1.0,True,25,False,45,1.2,26,100.0,641.151223600753,8.00200395868413,inf,31.740384615384617,
10,14,fixed_tp,1.0,True,25,True,45,1.2,26,100.0,641.151223600753,8.00200395868413,inf,31.740384615384617,
10,14,fixed_tp,1.0,True,25,False,40,1.2,26,100.0,655.992592598555,7.971867941050078,inf,31.653846153846153,
10,14,fixed_tp,1.0,True,25,True,40,1.2,26,100.0,655.992592598555,7.971867941050078,inf,31.653846153846153,
10,14,fixed_tp,0.5,True,20,False,45,0.8,29,100.0,407.85393176792104,7.966192786248771,inf,14.025862068965518,
10,14,fixed_tp,0.5,False,20,True,45,0.8,29,100.0,407.85393176792104,7.966192786248771,inf,14.025862068965518,
10,14,fixed_tp,0.5,True,20,True,45,0.8,29,100.0,407.85393176792104,7.966192786248771,inf,14.025862068965518,
10,14,fixed_tp,0.5,False,20,False,45,0.8,29,100.0,407.85393176792104,7.966192786248771,inf,14.025862068965518,
10,9,fixed_tp,0.5,True,20,True,45,0.8,29,100.0,406.32656768865934,7.930044921948966,inf,14.043103448275861,
10,9,fixed_tp,0.5,True,20,False,45,0.8,29,100.0,406.32656768865934,7.930044921948966,inf,14.043103448275861,
10,9,fixed_tp,0.5,False,20,True,45,0.8,29,100.0,406.32656768865934,7.930044921948966,inf,14.043103448275861,
10,9,fixed_tp,0.5,False,20,False,45,0.8,29,100.0,406.32656768865934,7.930044921948966,inf,14.043103448275861,
14,9,fixed_tp,1.0,True,25,False,35,0.8,21,100.0,504.7670949040779,7.928352787328584,inf,38.773809523809526,
14,9,fixed_tp,1.0,True,25,True,35,0.8,21,100.0,504.7670949040779,7.928352787328584,inf,38.773809523809526,
14,14,fixed_tp,1.0,True,25,False,45,0.8,17,100.0,406.78362302862774,7.878436507209899,inf,27.58823529411765,
14,9,fixed_tp,1.0,True,25,True,45,0.8,17,100.0,406.78362302862774,7.878436507209899,inf,27.58823529411765,
14,14,fixed_tp,1.0,True,25,True,45,0.8,17,100.0,406.78362302862774,7.878436507209899,inf,27.58823529411765,
14,9,fixed_tp,1.0,True,25,False,45,0.8,17,100.0,406.78362302862774,7.878436507209899,inf,27.58823529411765,
10,9,indicator,1.0,True,20,True,35,0.8,41,100.0,604.4989615465101,7.792202034449513,inf,17.341463414634145,
10,9,indicator,1.0,False,20,False,35,0.8,41,100.0,604.4989615465101,7.792202034449513,inf,17.341463414634145,
10,9,indicator,1.0,True,20,False,35,0.8,41,100.0,604.4989615465101,7.792202034449513,inf,17.341463414634145,
10,9,indicator,1.0,False,20,True,35,0.8,41,100.0,604.4989615465101,7.792202034449513,inf,17.341463414634145,
14,14,fixed_tp,0.5,True,25,False,35,1.2,29,100.0,359.44815051510426,7.754527990729213,inf,19.50862068965517,
14,14,fixed_tp,0.5,True,25,True,35,1.2,29,100.0,359.44815051510426,7.754527990729213,inf,19.50862068965517,
10,9,fixed_tp,1.0,True,20,True,35,1.2,24,100.0,621.3101359547875,7.749946196169715,inf,35.270833333333336,
14,9,fixed_tp,1.0,True,20,True,40,1.2,24,100.0,621.3101359547875,7.749946196169715,inf,35.270833333333336,
10,9,fixed_tp,1.0,False,20,True,35,1.2,24,100.0,621.3101359547875,7.749946196169715,inf,35.270833333333336,
10,9,fixed_tp,1.0,False,20,False,35,1.2,24,100.0,621.3101359547875,7.749946196169715,inf,35.270833333333336,
14,9,fixed_tp,1.0,False,20,True,40,1.2,24,100.0,621.3101359547875,7.749946196169715,inf,35.270833333333336,
10,9,fixed_tp,1.0,True,20,False,35,1.2,24,100.0,621.3101359547875,7.749946196169715,inf,35.270833333333336,
14,9,fixed_tp,1.0,True,20,False,40,1.2,24,100.0,621.3101359547875,7.749946196169715,inf,35.270833333333336,
14,9,fixed_tp,1.0,False,20,False,40,1.2,24,100.0,621.3101359547875,7.749946196169715,inf,35.270833333333336,
14,14,fixed_tp,2.0,True,25,True,40,1.2,20,100.0,672.2310519931897,7.745666967411412,inf,37.325,
14,14,fixed_tp,2.0,True,25,False,40,1.2,20,100.0,672.2310519931897,7.745666967411412,inf,37.325,
10,14,fixed_tp,1.5,False,20,False,35,1.2,21,100.0,677.2454379280451,7.732678245945058,inf,40.416666666666664,
14,14,fixed_tp,1.5,True,20,True,40,1.2,21,100.0,677.2454379280451,7.732678245945058,inf,40.416666666666664,
10,14,fixed_tp,1.5,False,20,True,35,1.2,21,100.0,677.2454379280451,7.732678245945058,inf,40.416666666666664,
14,14,fixed_tp,1.5,True,20,False,40,1.2,21,100.0,677.2454379280451,7.732678245945058,inf,40.416666666666664,
14,14,fixed_tp,1.5,False,20,False,40,1.2,21,100.0,677.2454379280451,7.732678245945058,inf,40.416666666666664,
10,14,fixed_tp,1.5,True,20,False,35,1.2,21,100.0,677.2454379280451,7.732678245945058,inf,40.416666666666664,
10,14,fixed_tp,1.5,True,20,True,35,1.2,21,100.0,677.2454379280451,7.732678245945058,inf,40.416666666666664,
14,14,fixed_tp,1.5,False,20,True,40,1.2,21,100.0,677.2454379280451,7.732678245945058,inf,40.416666666666664,
10,14,fixed_tp,2.0,True,20,True,45,0.8,13,100.0,482.14374787001015,7.70040205572031,inf,35.42307692307692,
10,9,fixed_tp,2.0,True,20,True,45,0.8,13,100.0,482.14374787001015,7.70040205572031,inf,35.42307692307692,
10,14,fixed_tp,2.0,False,20,False,45,0.8,13,100.0,482.14374787001015,7.70040205572031,inf,35.42307692307692,
10,9,fixed_tp,2.0,True,20,False,45,0.8,13,100.0,482.14374787001015,7.70040205572031,inf,35.42307692307692,
10,9,fixed_tp,2.0,False,20,True,45,0.8,13,100.0,482.14374787001015,7.70040205572031,inf,35.42307692307692,
10,14,fixed_tp,2.0,False,20,True,45,0.8,13,100.0,482.14374787001015,7.70040205572031,inf,35.42307692307692,
10,9,fixed_tp,2.0,False,20,False,45,0.8,13,100.0,482.14374787001015,7.70040205572031,inf,35.42307692307692,
10,14,fixed_tp,2.0,True,20,False,45,0.8,13,100.0,482.14374787001015,7.70040205572031,inf,35.42307692307692,
10,14,fixed_tp,2.0,True,25,False,45,0.8,13,100.0,482.2508657406592,7.69436592357232,inf,34.57692307692308,
10,9,fixed_tp,2.0,True,25,True,45,0.8,13,100.0,482.2508657406592,7.69436592357232,inf,34.57692307692308,
10,14,fixed_tp,2.0,True,25,True,45,0.8,13,100.0,482.2508657406592,7.69436592357232,inf,34.57692307692308,
10,9,fixed_tp,2.0,True,25,False,45,0.8,13,100.0,482.2508657406592,7.69436592357232,inf,34.57692307692308,
10,14,indicator,1.0,False,20,False,35,0.8,41,100.0,600.3775262623943,7.687772271611821,inf,17.04268292682927,
10,14,indicator,1.0,False,20,True,35,0.8,41,100.0,600.3775262623943,7.687772271611821,inf,17.04268292682927,
10,14,indicator,1.0,True,20,False,35,0.8,41,100.0,600.3775262623943,7.687772271611821,inf,17.04268292682927,
10,14,indicator,1.0,True,20,True,35,0.8,41,100.0,600.3775262623943,7.687772271611821,inf,17.04268292682927,
14,14,fixed_tp,1.0,False,20,False,40,1.2,24,100.0,614.2061826633801,7.658246585094851,inf,33.6875,
10,14,fixed_tp,1.0,True,20,True,35,1.2,24,100.0,614.2061826633801,7.658246585094851,inf,33.6875,
10,14,fixed_tp,1.0,True,20,False,35,1.2,24,100.0,614.2061826633801,7.658246585094851,inf,33.6875,
10,14,fixed_tp,1.0,False,20,True,35,1.2,24,100.0,614.2061826633801,7.658246585094851,inf,33.6875,
10,14,fixed_tp,1.0,False,20,False,35,1.2,24,100.0,614.2061826633801,7.658246585094851,inf,33.6875,
14,14,fixed_tp,1.0,False,20,True,40,1.2,24,100.0,614.2061826633801,7.658246585094851,inf,33.6875,
14,14,fixed_tp,1.0,True,20,True,40,1.2,24,100.0,614.2061826633801,7.658246585094851,inf,33.6875,
14,14,fixed_tp,1.0,True,20,False,40,1.2,24,100.0,614.2061826633801,7.658246585094851,inf,33.6875,
10,14,fixed_tp,0.5,False,20,True,40,0.8,29,100.0,386.57004186321774,7.598168259595031,inf,13.698275862068966,
10,14,fixed_tp,0.5,True,20,False,40,0.8,29,100.0,386.57004186321774,7.598168259595031,inf,13.698275862068966,
10,14,fixed_tp,0.5,True,20,True,40,0.8,29,100.0,386.57004186321774,7.598168259595031,inf,13.698275862068966,
10,14,fixed_tp,0.5,False,20,False,40,0.8,29,100.0,386.57004186321774,7.598168259595031,inf,13.698275862068966,
14,14,fixed_tp,2.0,True,20,True,35,0.8,19,100.0,685.0922076564833,7.594961832197996,inf,45.89473684210526,
14,14,fixed_tp,2.0,False,20,False,35,0.8,19,100.0,685.0922076564833,7.594961832197996,inf,45.89473684210526,
14,14,fixed_tp,2.0,False,20,True,35,0.8,19,100.0,685.0922076564833,7.594961832197996,inf,45.89473684210526,
14,14,fixed_tp,2.0,True,20,False,35,0.8,19,100.0,685.0922076564833,7.594961832197996,inf,45.89473684210526,
14,14,fixed_tp,2.0,True,25,False,35,0.8,19,100.0,688.9485247508486,7.57527208807139,inf,45.88157894736842,
14,14,fixed_tp,2.0,True,25,True,35,0.8,19,100.0,688.9485247508486,7.57527208807139,inf,45.88157894736842,
10,9,fixed_tp,0.5,False,20,True,40,0.8,29,100.0,385.04267778395604,7.565437402562831,inf,13.71551724137931,
10,9,fixed_tp,0.5,True,20,False,40,0.8,29,100.0,385.04267778395604,7.565437402562831,inf,13.71551724137931,
10,9,fixed_tp,0.5,False,20,False,40,0.8,29,100.0,385.04267778395604,7.565437402562831,inf,13.71551724137931,
10,9,fixed_tp,0.5,True,20,True,40,0.8,29,100.0,385.04267778395604,7.565437402562831,inf,13.71551724137931,
10,14,fixed_tp,0.5,True,25,True,45,0.8,28,100.0,410.5420135803605,7.541785043904084,inf,14.535714285714286,
