combination,side,asset_class,symbol,trades,pool_sharpe,win_rate,max_dd_pct,acc_gain_pct,avg_gain_trade,n_years,bh_pct
1h_and_4h_and_D,SHORT,stocks,DAC,33,-0.2843,39.39,37.14,-43.12,-1.3066,1.93,55.57
1h_and_4h_and_D,SHORT,stocks,DAL,36,-0.1427,36.11,81.56,-50.07,-1.3908,2.12,33.15
1h_and_4h_and_D,SHORT,stocks,DBA,46,-0.1447,32.61,20.58,-16.38,-0.3562,2.22,10.95
1h_and_4h_and_D,SHORT,stocks,DHT,34,-0.2172,38.24,83.32,-54.84,-1.6128,2.56,58.29
1h_and_4h_and_D,SHORT,stocks,DKNG,40,0.0666,35.00,51.20,22.76,0.5691,2.12,-43.46
1h_and_4h_and_D,SHORT,stocks,FLR,33,-0.1383,33.33,46.15,-35.32,-1.0704,2.12,15.26
1h_and_4h_and_D,SHORT,stocks,GOOG,38,-0.3720,28.95,98.54,-83.11,-2.1871,2.12,121.63
1h_and_4h_and_D,SHORT,stocks,HWM,35,-0.4906,28.57,152.35,-138.65,-3.9613,2.45,241.47
1h_and_4h_and_D,SHORT,stocks,ICL,36,-0.0429,33.33,61.52,-10.87,-0.3020,2.42,-1.83
1h_and_4h_and_D,SHORT,stocks,IPI,30,-0.2575,50.00,88.50,-98.00,-3.2668,2.03,121.42
1h_and_4h_and_D,SHORT,stocks,ITA,53,-0.3651,26.42,64.90,-54.97,-1.0371,2.33,68.21
1h_and_4h_and_D,SHORT,stocks,KTOS,30,-0.4085,36.67,224.98,-182.47,-6.0825,3.36,322.47
1h_and_4h_and_D,SHORT,stocks,LEU,38,-0.2719,39.47,263.32,-226.54,-5.9615,3.16,386.13
1h_and_4h_and_D,SHORT,stocks,LHX,34,-0.2484,26.47,66.21,-51.75,-1.5221,2.33,64.79
1h_and_4h_and_D,SHORT,stocks,MAR,34,-0.2013,44.12,41.39,-38.57,-1.1345,2.12,48.34
1h_and_4h_and_D,SHORT,stocks,MOD,34,-0.2801,32.35,144.43,-142.32,-4.1858,2.12,163.87
1h_and_4h_and_D,SHORT,stocks,MOO,41,-0.1265,41.46,32.19,-15.00,-0.3659,1.84,11.74
1h_and_4h_and_D,SHORT,stocks,MPLX,37,-0.3542,32.43,36.59,-33.69,-0.9106,2.12,35.60
1h_and_4h_and_D,SHORT,stocks,NET,35,-0.3029,28.57,141.87,-114.75,-3.2785,2.12,163.23
1h_and_4h_and_D,SHORT,stocks,NVO,32,0.2452,50.00,28.24,89.30,2.7905,2.12,-65.95
1h_and_4h_and_D,SHORT,stocks,PG,34,0.1449,47.06,10.23,13.79,0.4056,2.12,-15.42
1h_and_4h_and_D,SHORT,stocks,PPA,65,-0.3319,21.54,61.96,-51.25,-0.7884,2.09,66.62
1h_and_4h_and_D,SHORT,stocks,REMX,63,-0.1953,31.75,121.06,-87.29,-1.3855,2.41,73.60
1h_and_4h_and_D,SHORT,stocks,TMUS,45,-0.0550,26.67,45.91,-12.97,-0.2883,2.12,12.93
1h_and_4h_and_D,SHORT,stocks,UAN,34,-0.2425,38.24,77.56,-55.81,-1.6415,1.58,67.22
1h_and_4h_and_D,SHORT,stocks,UNP,36,-0.0733,44.44,23.82,-10.27,-0.2854,2.12,10.76
1h_and_4h_and_D,SHORT,stocks,URA,41,-0.1912,46.34,107.14,-78.26,-1.9089,3.63,66.33
1h_and_4h_and_D,SHORT,stocks,URNM,38,-0.1219,39.47,96.70,-41.58,-1.0943,2.51,21.87
1h_and_4h_and_D,SHORT,stocks,WEAT,33,0.0125,39.39,20.27,2.11,0.0641,2.93,-11.84
1h_and_4h_and_D,SHORT,stocks,WFC,39,-0.1431,38.46,67.77,-35.96,-0.9221,2.12,20.17
1h_and_4h_and_D,SHORT,stocks,WM,43,-0.0652,37.21,15.96,-9.97,-0.2319,2.12,4.62
1h_and_4h_and_D,SHORT,stocks,XLE,31,-0.2133,32.26,36.92,-29.94,-0.9657,3.95,33.17
1h_and_4h_and_D,SHORT,stocks,XME,43,-0.2831,37.21,96.64,-82.40,-1.9163,2.43,79.48
1h_and_4h_and_D,SHORT,stocks,ZM,33,-0.1832,42.42,48.59,-37.99,-1.1513,2.12,56.31
1h_and_4h_and_D,SHORT,stocks,ZTS,36,0.2686,44.44,12.37,76.60,2.1277,2.12,-57.25
15m_and_1h_and_4h_and_D,SHORT,crypto,1INCHUSDT,63,0.0682,50.79,143.67,107.29,1.7030,5.38,-96.67
15m_and_1h_and_4h_and_D,SHORT,crypto,ALGOUSDT,53,-0.1352,50.94,522.75,-407.65,-7.6915,5.90,-55.04
15m_and_1h_and_4h_and_D,SHORT,crypto,ANKRUSDT,60,-0.1018,48.33,159.93,-467.19,-7.7865,5.21,-52.61
15m_and_1h_and_4h_and_D,SHORT,crypto,ATOMUSDT,68,-0.1049,45.59,387.69,-205.00,-3.0147,5.79,-53.70
15m_and_1h_and_4h_and_D,SHORT,crypto,AXSUSDT,60,-0.1714,45.00,1201.59,-1076.38,-17.9397,5.34,128.61
15m_and_1h_and_4h_and_D,SHORT,crypto,BANDUSDT,80,0.0318,52.50,191.44,61.62,0.7703,5.74,-93.83
15m_and_1h_and_4h_and_D,SHORT,crypto,BATUSDT,94,-0.0627,46.81,341.78,-140.55,-1.4952,6.19,-65.10
15m_and_1h_and_4h_and_D,SHORT,crypto,BELUSDT,54,-0.0060,51.85,267.16,-10.97,-0.2031,5.06,-89.49
15m_and_1h_and_4h_and_D,SHORT,crypto,BTCDOMUSDT,51,-0.3852,27.45,194.94,-196.03,-3.8438,4.89,457.68
15m_and_1h_and_4h_and_D,SHORT,crypto,C98USDT,52,0.2522,53.85,81.94,307.86,5.9204,4.67,-99.28
15m_and_1h_and_4h_and_D,SHORT,crypto,CELRUSDT,54,-0.0175,51.85,267.08,-41.76,-0.7732,5.07,-96.87
15m_and_1h_and_4h_and_D,SHORT,crypto,CHRUSDT,47,0.0288,53.19,211.78,43.02,0.9153,5.17,-95.64
15m_and_1h_and_4h_and_D,SHORT,crypto,COMPUSDT,73,0.0038,49.32,220.81,7.19,0.0985,5.82,-91.64
15m_and_1h_and_4h_and_D,SHORT,crypto,COTIUSDT,52,0.0869,51.92,193.63,134.94,2.5951,5.17,-96.80
15m_and_1h_and_4h_and_D,SHORT,crypto,DASHUSDT,74,-0.0885,45.95,499.99,-364.07,-4.9199,6.22,-61.89
15m_and_1h_and_4h_and_D,SHORT,crypto,DOTUSDT,81,-0.0795,48.15,332.61,-183.35,-2.2636,5.67,-57.95
15m_and_1h_and_4h_and_D,SHORT,crypto,EGLDUSDT,74,-0.0933,41.89,609.19,-270.28,-3.6525,5.66,-70.53
15m_and_1h_and_4h_and_D,SHORT,crypto,ENJUSDT,59,-0.1060,54.24,114.75,-810.72,-13.7410,5.54,-73.31
15m_and_1h_and_4h_and_D,SHORT,crypto,ETCUSDT,67,-0.1314,41.79,417.73,-296.24,-4.4215,6.02,15.30
15m_and_1h_and_4h_and_D,SHORT,crypto,GRTUSDT,61,-0.0610,49.18,322.35,-159.58,-2.6161,5.39,-90.83
15m_and_1h_and_4h_and_D,SHORT,crypto,GTCUSDT,49,0.1202,53.06,199.41,208.14,4.2477,4.87,-99.39
15m_and_1h_and_4h_and_D,SHORT,crypto,HOTUSDT,52,0.0642,51.92,163.97,101.07,1.9436,5.07,-97.14
15m_and_1h_and_4h_and_D,SHORT,crypto,IOSTUSDT,101,-0.0318,53.47,377.08,-91.00,-0.9010,6.20,-82.08
15m_and_1h_and_4h_and_D,SHORT,crypto,IOTAUSDT,67,-0.0603,49.25,386.35,-120.06,-1.7920,6.20,-82.30
15m_and_1h_and_4h_and_D,SHORT,crypto,IOTXUSDT,42,0.0660,61.90,254.96,107.68,2.5639,4.78,-96.94
15m_and_1h_and_4h_and_D,SHORT,crypto,KAVAUSDT,44,0.1305,50.00,84.77,163.81,3.7230,5.33,-97.45
15m_and_1h_and_4h_and_D,SHORT,crypto,KNCUSDT,59,0.0150,47.46,104.44,22.91,0.3884,5.81,-87.82
15m_and_1h_and_4h_and_D,SHORT,crypto,KSMUSDT,69,-0.0918,53.62,567.97,-350.76,-5.0835,5.57,-83.90
15m_and_1h_and_4h_and_D,SHORT,crypto,LRCUSDT,42,-0.0565,61.90,88.19,-154.30,-3.6738,5.37,-85.03
15m_and_1h_and_4h_and_D,SHORT,crypto,MANAUSDT,70,-0.0779,47.14,526.55,-331.13,-4.7304,5.16,-91.83
15m_and_1h_and_4h_and_D,SHORT,crypto,MTLUSDT,68,0.1057,47.06,130.50,142.12,2.0900,5.04,-95.38
15m_and_1h_and_4h_and_D,SHORT,crypto,NKNUSDT,53,0.2217,52.83,91.25,292.37,5.5164,5.02,-99.52
15m_and_1h_and_4h_and_D,SHORT,crypto,QTUMUSDT,61,-0.1092,54.10,460.04,-259.52,-4.2545,6.05,-63.23
15m_and_1h_and_4h_and_D,SHORT,crypto,RSRUSDT,53,-0.1324,52.83,698.59,-579.11,-10.9266,5.56,-84.81
15m_and_1h_and_4h_and_D,SHORT,crypto,RVNUSDT,51,0.0493,64.71,165.16,81.80,1.6038,5.16,-96.27
15m_and_1h_and_4h_and_D,SHORT,crypto,SANDUSDT,65,-0.1399,43.08,562.15,-361.60,-5.5631,5.29,-19.60
15m_and_1h_and_4h_and_D,SHORT,crypto,SKLUSDT,55,-0.0535,49.09,343.79,-129.00,-2.3455,5.24,-94.60
15m_and_1h_and_4h_and_D,SHORT,crypto,SNXUSDT,45,-0.0318,48.89,239.02,-58.30,-1.2954,5.74,-94.22
15m_and_1h_and_4h_and_D,SHORT,crypto,SOLUSDC,31,-0.0400,38.71,117.94,-18.90,-0.6096,2.39,-15.47
15m_and_1h_and_4h_and_D,SHORT,crypto,STORJUSDT,95,-0.0923,45.26,523.30,-379.23,-3.9919,5.43,-71.43
15m_and_1h_and_4h_and_D,SHORT,crypto,SUSHIUSDT,89,-0.0610,46.07,386.05,-175.29,-1.9695,5.38,-94.70
15m_and_1h_and_4h_and_D,SHORT,crypto,SXPUSDT,86,-0.0567,53.49,413.54,-222.45,-2.5866,5.76,-95.65
15m_and_1h_and_4h_and_D,SHORT,crypto,THETAUSDT,70,-0.1192,48.57,633.29,-393.66,-5.6237,5.96,-53.40
15m_and_1h_and_4h_and_D,SHORT,crypto,TRXUSDT,79,-0.2557,32.91,474.00,-462.66,-5.8564,6.06,2105.39
15m_and_1h_and_4h_and_D,SHORT,crypto,VETUSDT,79,-0.1284,48.10,602.21,-354.68,-4.4896,6.24,-14.78
15m_and_1h_and_4h_and_D,SHORT,crypto,XLMUSDT,87,-0.1252,47.13,474.58,-353.35,-4.0615,6.31,129.87
15m_and_1h_and_4h_and_D,SHORT,crypto,XMRUSDT,78,-0.2066,41.03,358.50,-302.82,-3.8823,6.19,478.40
15m_and_1h_and_4h_and_D,SHORT,crypto,XTZUSDT,49,-0.0001,48.98,161.10,-0.10,-0.0020,5.62,-84.86
15m_and_1h_and_4h_and_D,SHORT,crypto,YFIUSDT,80,-0.0178,50.00,265.91,-41.79,-0.5224,5.65,-91.49
15m_and_1h_and_4h_and_D,SHORT,crypto,ZENUSDT,62,-0.0805,53.23,257.39,-185.84,-2.9973,5.29,-80.06
base_and_15m,SHORT,crypto,1INCHUSDT,31,0.3146,58.06,47.38,201.94,6.5143,5.38,-96.67
base_and_15m,SHORT,crypto,ACEUSDT,50,0.1134,44.00,29.92,80.26,1.6051,0.04,-99.02
base_and_15m,SHORT,crypto,ALGOUSDT,32,-0.0706,59.38,176.49,-77.35,-2.4173,5.90,-55.04
base_and_15m,SHORT,crypto,ANKRUSDT,48,-0.1001,56.25,94.65,-432.95,-9.0197,5.21,-52.61
base_and_15m,SHORT,crypto,BATUSDT,62,-0.0693,51.61,318.58,-160.41,-2.5873,6.19,-65.10
base_and_15m,SHORT,crypto,BTCDOMUSDT,151,-0.2143,38.41,199.21,-202.27,-1.3396,4.89,457.68
base_and_15m,SHORT,crypto,C98USDT,43,0.2033,60.47,67.87,227.76,5.2968,4.67,-99.28
base_and_15m,SHORT,crypto,CELRUSDT,46,0.1327,58.70,167.75,165.32,3.5940,5.07,-96.87
base_and_15m,SHORT,crypto,CHRUSDT,57,0.2165,54.39,80.51,207.25,3.6359,5.17,-95.64
base_and_15m,SHORT,crypto,DASHUSDT,47,0.0702,57.45,110.22,47.71,1.0150,6.22,-61.89
base_and_15m,SHORT,crypto,GTCUSDT,55,0.2846,52.73,41.93,297.04,5.4008,4.87,-99.39
base_and_15m,SHORT,crypto,HOTUSDT,54,0.1421,61.11,121.69,159.16,2.9474,5.07,-97.14
base_and_15m,SHORT,crypto,IOSTUSDT,208,-0.0693,37.98,22360.89,-22207.28,-106.7658,6.20,-82.08
base_and_15m,SHORT,crypto,IOTAUSDT,96,0.0165,48.96,161.04,27.61,0.2876,6.20,-82.30
base_and_15m,SHORT,crypto,IOTXUSDT,115,-0.0773,49.57,1461.10,-1199.23,-10.4281,4.78,-96.94
base_and_15m,SHORT,crypto,KNCUSDT,50,0.0921,60.00,113.08,100.28,2.0056,5.81,-87.82
base_and_15m,SHORT,crypto,LTCUSDC,49,0.1078,51.02,60.08,45.24,0.9233,2.12,-46.14
base_and_15m,SHORT,crypto,QTUMUSDT,93,0.0065,59.14,175.25,8.94,0.0961,6.05,-63.23
base_and_15m,SHORT,crypto,RVNUSDT,54,0.2610,64.81,49.37,233.35,4.3213,5.16,-96.27
base_and_15m,SHORT,crypto,SKLUSDT,31,0.1298,58.06,78.40,114.46,3.6923,5.24,-94.60
base_and_15m,SHORT,crypto,SNXUSDT,35,0.1192,65.71,168.80,126.53,3.6153,5.74,-94.22
base_and_15m,SHORT,crypto,SXPUSDT,39,0.2290,66.67,60.65,186.52,4.7826,5.76,-95.65
base_and_15m,SHORT,crypto,XTZUSDT,47,0.0707,53.19,131.42,75.03,1.5963,5.62,-84.86
base_and_15m,SHORT,stocks,AA,1589,-0.0376,35.93,126.19,-99.95,-0.0629,3.60,84.55
base_and_15m,SHORT,stocks,AAPL,1152,0.0576,37.41,18.57,65.43,0.0568,1.04,55.34
base_and_15m,SHORT,stocks,ABBV,1181,0.1067,39.46,11.51,127.55,0.1080,1.04,28.40
base_and_15m,SHORT,stocks,ABNB,1513,-0.0101,38.27,54.31,-19.59,-0.0129,3.28,-15.30
base_and_15m,SHORT,stocks,ABT,1146,0.1124,39.09,12.21,114.14,0.0996,1.04,-4.01
base_and_15m,SHORT,stocks,ACN,1215,0.1199,37.53,15.07,156.89,0.1291,1.04,-29.34
base_and_15m,SHORT,stocks,ADBE,1190,0.1188,38.74,21.76,199.61,0.1677,1.04,-35.13
base_and_15m,SHORT,stocks,ADM,1281,-0.0286,34.35,65.45,-38.66,-0.0302,2.72,24.57
base_and_15m,SHORT,stocks,ADP,1262,0.0944,36.69,11.00,90.97,0.0721,1.02,-5.35
base_and_15m,SHORT,stocks,AEM,1729,-0.0526,33.26,134.07,-118.04,-0.0683,3.26,241.14
base_and_15m,SHORT,stocks,AG,1728,-0.0316,36.11,155.44,-119.89,-0.0694,4.60,313.94
base_and_15m,SHORT,stocks,AGCO,1090,0.0181,38.44,26.41,25.79,0.0237,2.26,-0.76
base_and_15m,SHORT,stocks,AGI,1495,-0.0598,32.91,152.82,-140.26,-0.0938,3.12,218.04
base_and_15m,SHORT,stocks,ALB,1657,-0.0182,38.14,133.46,-59.75,-0.0361,3.48,70.96
base_and_15m,SHORT,stocks,AM,988,-0.1003,33.50,101.56,-97.93,-0.0991,2.28,70.79
base_and_15m,SHORT,stocks,AMD,1150,0.0912,40.70,38.78,219.32,0.1907,1.04,150.86
base_and_15m,SHORT,stocks,AMZN,1142,0.0779,36.69,18.49,115.28,0.1009,1.04,100.54
base_and_15m,SHORT,stocks,APA,1175,0.1278,39.06,23.06,265.54,0.2260,1.04,14.65
base_and_15m,SHORT,stocks,APO,1490,0.0233,33.42,43.53,46.18,0.0310,1.03,89.27
base_and_15m,SHORT,stocks,AR,1323,-0.0313,35.90,81.48,-66.24,-0.0501,2.86,30.93
base_and_15m,SHORT,stocks,ARM,234,-0.0924,38.03,38.73,-37.65,-0.1609,0.11,44.98
base_and_15m,SHORT,stocks,ASC,946,-0.0481,36.47,104.71,-76.35,-0.0807,2.26,-6.24
base_and_15m,SHORT,stocks,ASML,1321,0.0635,36.03,42.35,124.84,0.0945,1.04,126.81
base_and_15m,SHORT,stocks,ASTS,1155,0.1114,40.35,60.10,497.37,0.4306,1.04,1980.84
base_and_15m,SHORT,stocks,ATI,1079,-0.0480,35.13,121.55,-82.77,-0.0767,2.25,184.32
base_and_15m,SHORT,stocks,AU,1980,-0.0372,34.60,130.47,-114.49,-0.0578,3.91,402.52
base_and_15m,SHORT,stocks,AVGO,1186,0.0557,37.18,45.19,114.23,0.0963,1.04,413.96
base_and_15m,SHORT,stocks,AXON,1352,-0.0188,35.36,108.33,-50.14,-0.0371,2.64,25.58
base_and_15m,SHORT,stocks,BA,1147,0.1052,40.89,25.06,164.44,0.1434,1.04,-4.38
base_and_15m,SHORT,stocks,BABA,1128,0.0588,40.96,41.72,113.01,0.1002,1.04,53.24
base_and_15m,SHORT,stocks,BG,1125,-0.0134,36.71,42.44,-16.79,-0.0149,2.38,24.01
base_and_15m,SHORT,stocks,BHP,1941,-0.0324,34.00,85.98,-56.85,-0.0293,3.85,46.92
base_and_15m,SHORT,stocks,BIDU,1168,0.0954,38.96,25.12,191.26,0.1637,1.04,-4.12
base_and_15m,SHORT,stocks,BITO,1166,0.1038,38.16,42.18,255.31,0.2190,1.04,-44.91
base_and_15m,SHORT,stocks,BK,1205,0.0588,35.02,14.82,62.93,0.0522,1.04,177.95
base_and_15m,SHORT,stocks,BKR,1285,-0.0914,33.54,144.06,-134.10,-0.1044,2.80,90.35
base_and_15m,SHORT,stocks,BLOK,1484,0.0863,35.98,22.88,175.97,0.1186,1.04,169.74
base_and_15m,SHORT,stocks,BNO,271,-0.0724,34.32,36.68,-28.44,-0.1049,0.38,16.60
base_and_15m,SHORT,stocks,BOIL,2033,0.0323,38.61,68.33,209.00,0.1028,4.75,-75.17
base_and_15m,SHORT,stocks,BOTZ,112,-0.3092,30.36,24.23,-24.03,-0.2146,0.20,29.05
base_and_15m,SHORT,stocks,BTCL,218,0.0122,37.61,39.10,7.75,0.0356,0.10,-44.33
base_and_15m,SHORT,stocks,BTG,850,-0.0675,34.24,166.81,-132.59,-0.1560,3.85,62.60
base_and_15m,SHORT,stocks,BWXT,1299,0.0672,37.49,26.31,111.61,0.0859,1.04,240.73
base_and_15m,SHORT,stocks,CALM,1098,-0.0450,33.79,86.50,-69.84,-0.0636,2.27,31.52
base_and_15m,SHORT,stocks,CAT,1211,0.0817,38.40,27.00,114.34,0.0944,1.04,230.94
base_and_15m,SHORT,stocks,CCJ,1679,-0.0287,34.31,121.60,-77.28,-0.0460,3.59,152.99
base_and_15m,SHORT,stocks,CDE,1639,-0.0482,36.61,221.60,-180.67,-0.1102,4.22,439.83
base_and_15m,SHORT,stocks,CENX,1141,-0.0402,35.67,151.21,-124.36,-0.1090,2.53,249.14
base_and_15m,SHORT,stocks,CF,1215,-0.0517,34.24,122.10,-91.17,-0.0750,2.58,40.74
base_and_15m,SHORT,stocks,CHRD,1135,-0.0046,35.33,68.77,-8.47,-0.0075,2.36,-20.22
base_and_15m,SHORT,stocks,CIBR,163,-0.2554,34.36,43.69,-40.43,-0.2480,0.19,27.80
base_and_15m,SHORT,stocks,CLF,1551,0.0154,38.62,95.75,54.25,0.0350,4.13,-49.09
base_and_15m,SHORT,stocks,CLX,1163,0.1417,40.50,16.28,163.81,0.1409,1.04,-37.18
base_and_15m,SHORT,stocks,CMC,1065,-0.0454,36.34,100.37,-73.67,-0.0692,2.31,22.73
base_and_15m,SHORT,stocks,CME,1264,0.0600,34.10,8.78,50.95,0.0403,1.04,58.98
base_and_15m,SHORT,stocks,CNHI,83,0.0859,38.55,4.44,8.80,0.1060,0.21,-9.01
base_and_15m,SHORT,stocks,COIN,2210,0.0148,37.10,95.92,65.46,0.0296,4.82,-36.50
base_and_15m,SHORT,stocks,COP,1528,-0.0186,35.27,70.67,-30.82,-0.0202,3.24,-9.42
base_and_15m,SHORT,stocks,COPX,1342,0.0419,34.50,48.12,69.91,0.0521,1.04,91.85
base_and_15m,SHORT,stocks,CORN,901,-0.0579,32.30,48.69,-38.58,-0.0428,1.94,-5.32
base_and_15m,SHORT,stocks,COST,1235,0.0730,35.14,12.79,67.10,0.0543,1.04,95.21
base_and_15m,SHORT,stocks,CRK,1231,-0.0312,33.71,117.48,-84.42,-0.0686,2.69,60.96
base_and_15m,SHORT,stocks,CRM,1165,0.1037,38.97,21.37,166.53,0.1429,1.04,-6.13
base_and_15m,SHORT,stocks,CRWD,1244,0.0710,37.54,49.56,159.58,0.1283,1.04,214.72
base_and_15m,SHORT,stocks,CRWV,1098,0.0025,37.25,135.02,8.67,0.0079,2.77,190.62
base_and_15m,SHORT,stocks,CSCO,658,-0.0311,34.19,52.73,-27.39,-0.0416,2.12,146.53
base_and_15m,SHORT,stocks,CTRA,1403,-0.0616,33.36,119.70,-100.43,-0.0716,3.08,18.61
base_and_15m,SHORT,stocks,CTVA,1010,-0.0868,33.76,98.45,-88.92,-0.0880,2.25,46.08
base_and_15m,SHORT,stocks,CVS,1140,0.1216,38.42,22.95,194.66,0.1708,1.04,-0.76
base_and_15m,SHORT,stocks,CVX,1210,0.0936,36.20,18.38,106.53,0.0880,1.04,22.83
base_and_15m,SHORT,stocks,DAC,946,-0.0860,36.05,88.62,-87.64,-0.0926,1.93,55.57
base_and_15m,SHORT,stocks,DAL,605,0.1099,38.84,30.84,128.85,0.2130,2.12,33.15
base_and_15m,SHORT,stocks,DAR,996,0.0073,39.26,61.96,13.75,0.0138,2.35,40.38
base_and_15m,SHORT,stocks,DBA,1018,-0.0752,32.42,53.75,-48.64,-0.0478,2.22,10.95
base_and_15m,SHORT,stocks,DE,1202,-0.0275,36.27,58.98,-33.65,-0.0280,2.55,44.71
base_and_15m,SHORT,stocks,DHR,1156,0.1277,39.10,9.40,161.82,0.1400,1.04,-8.06
base_and_15m,SHORT,stocks,DHT,1019,-0.0467,37.59,93.52,-68.52,-0.0672,2.56,58.29
base_and_15m,SHORT,stocks,DIME,142,0.1477,50.00,17.21,77.14,0.5433,0.13,-68.35
base_and_15m,SHORT,stocks,DINO,1126,-0.0260,34.72,117.55,-44.80,-0.0398,2.42,20.70
base_and_15m,SHORT,stocks,DIS,1832,-0.0460,35.04,94.44,-70.85,-0.0387,4.12,-9.69
base_and_15m,SHORT,stocks,DKNG,629,0.1200,39.11,30.40,183.32,0.2915,2.12,-43.46
base_and_15m,SHORT,stocks,DNN,713,-0.0623,37.45,160.63,-133.57,-0.1873,3.75,69.83
base_and_15m,SHORT,stocks,DUOL,1275,0.1434,40.47,37.17,452.69,0.3551,1.04,-30.05
base_and_15m,SHORT,stocks,DVN,1731,-0.0228,34.60,79.94,-46.67,-0.0270,3.87,-5.80
base_and_15m,SHORT,stocks,EGLE,43,0.1213,30.23,12.94,48.81,1.1351,0.07,-53.24
base_and_15m,SHORT,stocks,EGO,1280,-0.0463,34.22,152.95,-103.78,-0.0811,2.80,148.10
base_and_15m,SHORT,stocks,EOG,1231,-0.0399,33.87,73.73,-60.48,-0.0491,2.64,3.81
base_and_15m,SHORT,stocks,EPD,1380,-0.1066,32.03,110.81,-103.50,-0.0750,3.14,28.60
base_and_15m,SHORT,stocks,EQT,1569,-0.0513,33.91,114.25,-104.18,-0.0664,3.23,60.40
base_and_15m,SHORT,stocks,ET,1207,-0.0705,34.13,77.28,-74.67,-0.0619,3.79,24.97
base_and_15m,SHORT,stocks,ETH,251,-0.0091,35.06,26.33,-4.09,-0.0163,0.11,-27.01
base_and_15m,SHORT,stocks,ETHD,268,-0.0659,33.58,98.64,-59.23,-0.2210,0.11,21.36
base_and_15m,SHORT,stocks,EXE,833,-0.0467,35.17,53.46,-49.28,-0.0592,1.75,34.36
base_and_15m,SHORT,stocks,FANG,1333,-0.0059,35.03,59.14,-10.91,-0.0082,2.76,-2.61
base_and_15m,SHORT,stocks,FCX,1928,-0.0312,34.85,90.04,-83.31,-0.0432,4.29,37.90
base_and_15m,SHORT,stocks,FDX,1217,0.0795,37.63,23.73,110.87,0.0911,1.04,57.82
base_and_15m,SHORT,stocks,FIVN,1164,0.1800,42.53,30.92,463.31,0.3980,1.04,-77.28
base_and_15m,SHORT,stocks,FLR,634,0.0715,39.91,32.17,106.74,0.1684,2.12,15.26
base_and_15m,SHORT,stocks,FMC,1120,0.0119,36.07,42.50,30.21,0.0270,2.51,-75.24
base_and_15m,SHORT,stocks,FNV,1198,-0.0398,34.14,77.35,-60.16,-0.0502,2.39,103.61
base_and_15m,SHORT,stocks,FRO,1617,-0.0200,38.90,107.64,-45.77,-0.0283,3.45,51.56
base_and_15m,SHORT,stocks,FSLR,621,0.0995,40.58,26.05,161.17,0.2595,2.12,17.54
base_and_15m,SHORT,stocks,GD,1145,-0.0631,32.93,64.26,-62.38,-0.0545,2.34,27.61
base_and_15m,SHORT,stocks,GDX,2236,-0.0469,32.78,140.95,-118.36,-0.0529,5.03,215.46
base_and_15m,SHORT,stocks,GDXJ,1926,-0.0357,34.42,128.88,-85.45,-0.0444,3.87,199.36
base_and_15m,SHORT,stocks,GE,1196,0.0609,36.54,29.68,77.09,0.0645,1.04,276.95
base_and_15m,SHORT,stocks,GILD,1164,0.0901,37.03,18.86,96.65,0.0830,1.04,66.04
base_and_15m,SHORT,stocks,GLD,1204,-0.0387,30.23,56.57,-32.13,-0.0267,1.04,124.30
base_and_15m,SHORT,stocks,GM,1172,0.0702,38.23,22.65,110.37,0.0942,1.04,134.09
base_and_15m,SHORT,stocks,GME,1078,0.0742,44.43,181.54,382.90,0.3552,1.04,21.72
base_and_15m,SHORT,stocks,GNK,987,-0.0164,37.39,79.36,-22.77,-0.0231,2.20,14.16
base_and_15m,SHORT,stocks,GOGL,847,0.0159,39.55,42.19,22.58,0.0267,2.13,-36.25
base_and_15m,SHORT,stocks,GOLD,1146,-0.0514,34.90,156.88,-127.05,-0.1109,3.00,176.60
base_and_15m,SHORT,stocks,GOOG,618,0.0097,36.08,56.17,8.98,0.0145,2.12,121.63
base_and_15m,SHORT,stocks,GOOGL,1176,0.0525,36.65,30.26,72.81,0.0619,1.04,176.84
base_and_15m,SHORT,stocks,GS,701,0.0021,33.81,29.86,1.99,0.0028,2.12,102.61
base_and_15m,SHORT,stocks,HAL,1451,-0.0319,37.01,95.31,-57.75,-0.0398,3.44,1.67
base_and_15m,SHORT,stocks,HD,1211,0.0991,37.49,15.68,100.88,0.0833,1.04,12.68
base_and_15m,SHORT,stocks,HES,694,-0.0202,32.85,35.71,-18.18,-0.0262,1.47,7.22
base_and_15m,SHORT,stocks,HII,1201,-0.0152,36.05,104.68,-27.50,-0.0229,2.40,8.38
base_and_15m,SHORT,stocks,HL,1537,-0.0431,38.19,209.12,-150.65,-0.0980,4.25,337.91
base_and_15m,SHORT,stocks,HON,1205,0.1057,38.51,13.58,105.61,0.0876,1.04,24.93
base_and_15m,SHORT,stocks,HWM,1228,-0.1010,30.70,185.24,-166.54,-0.1356,2.45,241.47
base_and_15m,SHORT,stocks,IBIT,256,-0.0224,34.38,23.49,-7.23,-0.0282,0.11,-20.28
base_and_15m,SHORT,stocks,IBM,1209,0.0661,35.98,20.05,87.07,0.0720,1.04,92.16
base_and_15m,SHORT,stocks,ICL,777,-0.0283,38.61,88.12,-39.46,-0.0508,2.42,-1.83
base_and_15m,SHORT,stocks,INGR,972,-0.0118,36.21,35.45,-9.86,-0.0101,2.11,-5.39
base_and_15m,SHORT,stocks,INOD,1267,0.1177,42.38,61.76,554.22,0.4374,1.04,535.07
