cfg_ENTRY_SCORE_THRESHOLD,cfg_MIN_GAIN_TO_BUY_AGGRESSIVELY,cfg_RATIO_MULTIPLIER,cfg_REENTRY_STOCH_K_MAX,cfg_STRICT_NO_LOSS,cfg_WT_HTF_GATE_MIN,cfg_WT_LTF_GATE_MIN,config_id,elapsed_s,error
14,2.0,4.0,60,True,1,1,v7_0183,0.0002696514129638672,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,True,1,2,v7_0184,0.0002281665802001953,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,True,1,3,v7_0185,0.0002193450927734375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,True,2,1,v7_0186,0.0002193450927734375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,True,2,2,v7_0187,0.00022149085998535156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,True,2,3,v7_0188,0.0002181529998779297,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,False,0,1,v7_0189,0.0002167224884033203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,False,0,2,v7_0190,0.00024580955505371094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,False,0,3,v7_0191,0.0002193450927734375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,False,1,1,v7_0192,0.0002243518829345703,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,False,1,2,v7_0193,0.00021982192993164062,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,False,1,3,v7_0194,0.00025153160095214844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,False,2,1,v7_0195,0.00022864341735839844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,False,2,2,v7_0196,0.00023031234741210938,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,60,False,2,3,v7_0197,0.00023818016052246094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,True,0,1,v7_0198,0.00023102760314941406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,True,0,2,v7_0199,0.00022101402282714844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,True,0,3,v7_0200,0.00021982192993164062,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,True,1,1,v7_0201,0.00025725364685058594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,True,1,2,v7_0202,0.0002536773681640625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,True,1,3,v7_0203,0.0002167224884033203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,True,2,1,v7_0204,0.00024247169494628906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,True,2,2,v7_0205,0.0002224445343017578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,True,2,3,v7_0206,0.0002205371856689453,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,False,0,1,v7_0207,0.0002491474151611328,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,False,0,2,v7_0208,0.0002219676971435547,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,False,0,3,v7_0209,0.0002219676971435547,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,False,1,1,v7_0210,0.0002472400665283203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,False,1,2,v7_0211,0.0002467632293701172,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,False,1,3,v7_0212,0.00022029876708984375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,False,2,1,v7_0213,0.0002467632293701172,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,False,2,2,v7_0214,0.00023794174194335938,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,2.0,4.0,80,False,2,3,v7_0215,0.0002193450927734375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,True,0,1,v7_0216,0.000225067138671875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,True,0,2,v7_0217,0.00021839141845703125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,True,0,3,v7_0218,0.00021958351135253906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,True,1,1,v7_0219,0.00023102760314941406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,True,1,2,v7_0220,0.00023698806762695312,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,True,1,3,v7_0221,0.00024962425231933594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,True,2,1,v7_0222,0.0002219676971435547,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,True,2,2,v7_0223,0.00022554397583007812,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,True,2,3,v7_0224,0.00022673606872558594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,False,0,1,v7_0225,0.00022530555725097656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,False,0,2,v7_0226,0.0002689361572265625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,False,0,3,v7_0227,0.0002224445343017578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,False,1,1,v7_0228,0.00022101402282714844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,False,1,2,v7_0229,0.00021791458129882812,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,False,1,3,v7_0230,0.00022292137145996094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,False,2,1,v7_0231,0.0002760887145996094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,False,2,2,v7_0232,0.00023102760314941406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,40,False,2,3,v7_0233,0.000225067138671875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,True,0,1,v7_0234,0.00022459030151367188,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,True,0,2,v7_0235,0.00022077560424804688,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,True,0,3,v7_0236,0.00023102760314941406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,True,1,1,v7_0237,0.0002238750457763672,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,True,1,2,v7_0238,0.0002758502960205078,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,True,1,3,v7_0239,0.00022840499877929688,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,True,2,1,v7_0240,0.00025272369384765625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,True,2,2,v7_0241,0.00022125244140625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,True,2,3,v7_0242,0.0002803802490234375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,False,0,1,v7_0243,0.00023031234741210938,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,False,0,2,v7_0244,0.0002491474151611328,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,False,0,3,v7_0245,0.0002238750457763672,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,False,1,1,v7_0246,0.0002505779266357422,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,False,1,2,v7_0247,0.0002219676971435547,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,False,1,3,v7_0248,0.0002627372741699219,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,False,2,1,v7_0249,0.00022101402282714844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,False,2,2,v7_0250,0.0002543926239013672,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,50,False,2,3,v7_0251,0.00022530555725097656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,True,0,1,v7_0252,0.0002503395080566406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,True,0,2,v7_0253,0.00023555755615234375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,True,0,3,v7_0254,0.00024962425231933594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,True,1,1,v7_0255,0.00022649765014648438,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,True,1,2,v7_0256,0.00029468536376953125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,True,1,3,v7_0257,0.0002224445343017578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,True,2,1,v7_0258,0.000225067138671875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,True,2,2,v7_0259,0.00022125244140625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,True,2,3,v7_0260,0.0002238750457763672,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,False,0,1,v7_0261,0.00022459030151367188,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,False,0,2,v7_0262,0.00023794174194335938,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,False,0,3,v7_0263,0.0002486705780029297,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,False,1,1,v7_0264,0.00022172927856445312,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,False,1,2,v7_0265,0.0002243518829345703,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,False,1,3,v7_0266,0.0002262592315673828,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,False,2,1,v7_0267,0.00022101402282714844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,False,2,2,v7_0268,0.0002608299255371094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,60,False,2,3,v7_0269,0.0002276897430419922,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,True,0,1,v7_0270,0.00022792816162109375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,True,0,2,v7_0271,0.00022125244140625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,True,0,3,v7_0272,0.00022149085998535156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,True,1,1,v7_0273,0.00024628639221191406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,True,1,2,v7_0274,0.00022029876708984375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,True,1,3,v7_0275,0.00022459030151367188,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,True,2,1,v7_0276,0.0002224445343017578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,True,2,2,v7_0277,0.0002224445343017578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,True,2,3,v7_0278,0.00025653839111328125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,False,0,1,v7_0279,0.0002243518829345703,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,False,0,2,v7_0280,0.00022363662719726562,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,False,0,3,v7_0281,0.00026345252990722656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,False,1,1,v7_0282,0.00022172927856445312,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,False,1,2,v7_0283,0.00021982192993164062,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,False,1,3,v7_0284,0.0002548694610595703,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,False,2,1,v7_0285,0.00022339820861816406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,False,2,2,v7_0286,0.000225067138671875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,2.0,80,False,2,3,v7_0287,0.00023794174194335938,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,True,0,1,v7_0288,0.00022363662719726562,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,True,0,2,v7_0289,0.00021982192993164062,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,True,0,3,v7_0290,0.00022077560424804688,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,True,1,1,v7_0291,0.00022482872009277344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,True,1,2,v7_0292,0.00021767616271972656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,True,1,3,v7_0293,0.00023984909057617188,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,True,2,1,v7_0294,0.0002257823944091797,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,True,2,2,v7_0295,0.00021839141845703125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,True,2,3,v7_0296,0.0002529621124267578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,False,0,1,v7_0297,0.00023889541625976562,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,False,0,2,v7_0298,0.00023031234741210938,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,False,0,3,v7_0299,0.00022101402282714844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,False,1,1,v7_0300,0.00022149085998535156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,False,1,2,v7_0301,0.0002608299255371094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,False,1,3,v7_0302,0.00022482872009277344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,False,2,1,v7_0303,0.00022292137145996094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,False,2,2,v7_0304,0.0002224445343017578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,40,False,2,3,v7_0305,0.00025963783264160156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,50,True,0,1,v7_0306,0.0002224445343017578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,50,True,0,2,v7_0307,0.00022673606872558594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,50,True,0,3,v7_0308,0.00022530555725097656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,50,True,1,1,v7_0309,0.0002627372741699219,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,50,True,1,2,v7_0310,0.00022268295288085938,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,50,True,1,3,v7_0311,0.0002353191375732422,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,50,True,2,1,v7_0312,0.00024271011352539062,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,50,True,2,2,v7_0313,0.00023245811462402344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,50,True,2,3,v7_0314,0.00022649765014648438,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,50,False,0,1,v7_0315,0.00022912025451660156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,50,False,0,2,v7_0316,0.0002522468566894531,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
14,3.0,3.0,50,False,0,3,v7_0317,0.00023603439331054688,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
