sheet,row,switch,best_filter,best_delta,tim,valid
REENTRY_WINDOWED,225,REENTRY_PRICE_IMPROVE_PCT,BAND_ARROW_ENABLED=False,3.7101,31.65,True
REENTRY_WINDOWED,226,REENTRY_SIZE_DIP_MULT,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
REENTRY_WINDOWED,227,REENTRY_SIZE_DIP_MULT,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
REENTRY_WINDOWED,228,REENTRY_SIZE_DIP_MULT,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
REENTRY_WINDOWED,229,REENTRY_SIZE_DIP_MULT,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
REENTRY_WINDOWED,230,REENTRY_SIZE_EXTENDED_K1H,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,231,REENTRY_SIZE_EXTENDED_K1H,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,232,REENTRY_SIZE_EXTENDED_K1H,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,233,REENTRY_SIZE_EXTENDED_K1H,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,234,REENTRY_SIZE_EXTENDED_MULT,ADX_RANGING_THRESHOLD=20,2.4718,31.95,True
REENTRY_WINDOWED,235,REENTRY_SIZE_EXTENDED_MULT,ADX_RANGING_THRESHOLD=20,2.4718,31.95,True
REENTRY_WINDOWED,236,REENTRY_SIZE_EXTENDED_MULT,ADX_RANGING_THRESHOLD=20,2.4718,31.95,True
REENTRY_WINDOWED,237,REENTRY_SIZE_EXTENDED_MULT,ADX_RANGING_THRESHOLD=20,2.4718,31.95,True
REENTRY_WINDOWED,238,REENTRY_TIER1_SIZE_MULT,ADX_RANGING_THRESHOLD=20,3.7596,31.74,True
REENTRY_WINDOWED,239,REENTRY_TIER1_SIZE_MULT,ADX_RANGING_THRESHOLD=20,3.7596,31.74,True
REENTRY_WINDOWED,240,REENTRY_TIER1_SIZE_MULT,ADX_RANGING_THRESHOLD=20,3.7596,31.74,True
REENTRY_WINDOWED,241,REENTRY_TIER1_SIZE_MULT,ADX_RANGING_THRESHOLD=20,3.7596,31.74,True
REENTRY_WINDOWED,242,REENTRY_TIER2_MAX_MINUTES,ADX_RANGING_THRESHOLD=10,2.5853,32.08,True
REENTRY_WINDOWED,243,REENTRY_TIER2_MAX_MINUTES,ADX_RANGING_THRESHOLD=10,2.5853,32.08,True
REENTRY_WINDOWED,244,REENTRY_TIER2_MAX_MINUTES,ADX_RANGING_THRESHOLD=10,2.5853,32.08,True
REENTRY_WINDOWED,245,REENTRY_TIER2_MAX_MINUTES,ADX_RANGING_THRESHOLD=10,2.5853,32.08,True
REENTRY_WINDOWED,246,REENTRY_WT15M_SIZE_MULT,ADX_RANGING_THRESHOLD=20,1.5390,30.42,True
REENTRY_WINDOWED,247,REENTRY_WT15M_SIZE_MULT,ADX_RANGING_THRESHOLD=20,1.5390,30.42,True
REENTRY_WINDOWED,248,REENTRY_WT15M_SIZE_MULT,ADX_RANGING_THRESHOLD=20,1.5390,30.42,True
REENTRY_WINDOWED,249,REENTRY_WT15M_SIZE_MULT,ADX_RANGING_THRESHOLD=20,1.5390,30.42,True
REENTRY_WINDOWED,250,VEC_REENTRY_DC4_EXITPRICE_ENABLED,ADX_RANGING_THRESHOLD=20,3.7596,31.74,True
REENTRY_WINDOWED,251,VEC_REENTRY_DC4_EXITPRICE_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_ADAPTIVE,3,HLR_REENTRY_MULT_1H,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_ADAPTIVE,4,HLR_REENTRY_MULT_1H,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_ADAPTIVE,5,HLR_REENTRY_MULT_1H,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_ADAPTIVE,6,HLR_REENTRY_MULT_1H,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_ADAPTIVE,7,HLR_REENTRY_MULT_1H,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_ADAPTIVE,8,CHANNEL_REENTRY_STOP_ENABLED,ADX_RANGING_THRESHOLD=20,3.7596,31.74,True
REENTRY_ADAPTIVE,9,CHANNEL_REENTRY_STOP_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_ADAPTIVE,10,DAEMON_REENTRY_STALE_EXIT_ENABLED,ADX_RANGING_THRESHOLD=25,2.1874,31.99,True
REENTRY_ADAPTIVE,11,DAEMON_REENTRY_STALE_EXIT_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_ADAPTIVE,12,BREAKOUT_LEASH_REENTRY_MULT,BREAKOUT_RETEST_FILTER_TF=4h,3.7596,31.74,True
REENTRY_ADAPTIVE,13,BREAKOUT_LEASH_REENTRY_MULT,BREAKOUT_RETEST_FILTER_TF=4h,3.7596,31.74,True
REENTRY_ADAPTIVE,14,BREAKOUT_LEASH_REENTRY_MULT,BREAKOUT_RETEST_FILTER_TF=4h,3.7596,31.74,True
REENTRY_ADAPTIVE,15,BREAKOUT_LEASH_REENTRY_MULT,BREAKOUT_RETEST_FILTER_TF=4h,3.7596,31.74,True
REENTRY_ADAPTIVE,16,DAEMON_REENTRY_SHORT_WT_XUNDER_GATE_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,3.7596,31.74,True
REENTRY_ADAPTIVE,17,DAEMON_REENTRY_SHORT_WT_XUNDER_GATE_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_ADAPTIVE,18,HLR_REENTRY_MAX_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,2.5853,32.08,True
REENTRY_ADAPTIVE,19,HLR_REENTRY_MAX_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,2.5853,32.08,True
REENTRY_ADAPTIVE,20,HLR_REENTRY_MAX_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,2.5853,32.08,True
REENTRY_ADAPTIVE,21,HLR_REENTRY_MAX_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,2.5853,32.08,True
REENTRY_ADAPTIVE,22,HLR_REENTRY_MULT_4H,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_ADAPTIVE,23,HLR_REENTRY_MULT_4H,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_ADAPTIVE,24,HLR_REENTRY_MULT_4H,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_ADAPTIVE,25,HLR_REENTRY_MULT_4H,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_ADAPTIVE,26,HLR_REENTRY_MULT_4H,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_ADAPTIVE,27,HLR_REENTRY_MULT_D,ADX_RANGING_THRESHOLD=15,2.1874,31.99,True
REENTRY_ADAPTIVE,28,HLR_REENTRY_MULT_D,ADX_RANGING_THRESHOLD=15,2.1874,31.99,True
REENTRY_ADAPTIVE,29,HLR_REENTRY_MULT_D,ADX_RANGING_THRESHOLD=15,2.1874,31.99,True
REENTRY_ADAPTIVE,30,HLR_REENTRY_MULT_D,ADX_RANGING_THRESHOLD=15,2.1874,31.99,True
REENTRY_ADAPTIVE,31,HLR_REENTRY_MULT_D,ADX_RANGING_THRESHOLD=15,2.1874,31.99,True
REENTRY_ADAPTIVE,32,HLR_REENTRY_MULT_W,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,3.7596,31.74,True
REENTRY_ADAPTIVE,33,HLR_REENTRY_MULT_W,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,3.7596,31.74,True
REENTRY_ADAPTIVE,34,HLR_REENTRY_MULT_W,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,3.7596,31.74,True
REENTRY_ADAPTIVE,35,HLR_REENTRY_MULT_W,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,3.7596,31.74,True
REENTRY_ADAPTIVE,36,HLR_REENTRY_MULT_W,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,3.7596,31.74,True
REENTRY_ADAPTIVE,37,REENTRY_SIZE_BREAKOUT_MULT,ADX_RANGING_THRESHOLD=20,2.5853,32.08,True
REENTRY_ADAPTIVE,38,REENTRY_SIZE_BREAKOUT_MULT,ADX_RANGING_THRESHOLD=20,2.5853,32.08,True
REENTRY_ADAPTIVE,39,REENTRY_SIZE_BREAKOUT_MULT,ADX_RANGING_THRESHOLD=20,2.5853,32.08,True
REENTRY_ADAPTIVE,40,REENTRY_SIZE_BREAKOUT_MULT,ADX_RANGING_THRESHOLD=20,2.5853,32.08,True
AUGMENT_TREND,3,AUGMENT_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=15,17.4273,37.37,True
AUGMENT_TREND,4,AUGMENT_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=15,17.4273,37.37,True
AUGMENT_TREND,5,AUGMENT_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=15,17.4273,37.37,True
AUGMENT_TREND,6,AUGMENT_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=15,17.4273,37.37,True
AUGMENT_TREND,7,AUGMENT_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=15,17.4273,37.37,True
AUGMENT_TREND,8,BOUNCE_AUGMENT_MIN_LOSS_PCT,COOLDOWN_LOCKS_FILTER_TF=D,3.7596,31.74,True
AUGMENT_TREND,9,BOUNCE_AUGMENT_MIN_LOSS_PCT,COOLDOWN_LOCKS_FILTER_TF=D,3.7596,31.74,True
AUGMENT_TREND,10,BOUNCE_AUGMENT_MIN_LOSS_PCT,COOLDOWN_LOCKS_FILTER_TF=D,3.7596,31.74,True
AUGMENT_TREND,11,BOUNCE_AUGMENT_MIN_LOSS_PCT,COOLDOWN_LOCKS_FILTER_TF=D,3.7596,31.74,True
AUGMENT_TREND,12,BOUNCE_AUGMENT_MIN_LOSS_PCT,COOLDOWN_LOCKS_FILTER_TF=D,3.7596,31.74,True
AUGMENT_TREND,13,AUGMENT_BOUNCE_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=25,17.3090,35.81,True
AUGMENT_TREND,14,AUGMENT_BOUNCE_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=25,17.3090,35.81,True
AUGMENT_TREND,15,AUGMENT_BOUNCE_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=25,17.3090,35.81,True
AUGMENT_TREND,16,AUGMENT_BOUNCE_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=25,17.3090,35.81,True
AUGMENT_TREND,17,AUGMENT_BOUNCE_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=25,17.3090,35.81,True
AUGMENT_TREND,18,AUGMENT_BREAKOUT_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=20,16.7479,33.98,True
AUGMENT_TREND,19,AUGMENT_BREAKOUT_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=20,16.7479,33.98,True
AUGMENT_TREND,20,AUGMENT_BREAKOUT_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=20,16.7479,33.98,True
AUGMENT_TREND,21,AUGMENT_BREAKOUT_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=20,16.7479,33.98,True
AUGMENT_TREND,22,AUGMENT_BREAKOUT_MIN_GAIN_PCT,ADX_RANGING_THRESHOLD=20,16.7479,33.98,True
AUGMENT_TREND,23,HTF_GATE_APPLY_TO_AUGMENT,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
AUGMENT_TREND,24,HTF_GATE_APPLY_TO_AUGMENT,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
AUGMENT_TREND,25,HTF_GATE_APPLY_TO_AUGMENT,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
AUGMENT_TREND,26,HTF_GATE_APPLY_TO_AUGMENT,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
AUGMENT_RISK_SIZING,3,DD_BOUNCE_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
AUGMENT_RISK_SIZING,4,MAX_AUGMENTS_PER_POSITION,ADX_RANGING_THRESHOLD=25,3.7596,31.74,True
AUGMENT_RISK_SIZING,5,MAX_AUGMENTS_PER_POSITION,ADX_RANGING_THRESHOLD=25,3.7596,31.74,True
AUGMENT_RISK_SIZING,6,MAX_AUGMENTS_PER_POSITION,ADX_RANGING_THRESHOLD=25,3.7596,31.74,True
AUGMENT_RISK_SIZING,7,MAX_AUGMENTS_PER_POSITION,ADX_RANGING_THRESHOLD=25,3.7596,31.74,True
AUGMENT_RISK_SIZING,8,AUGMENTED_POSITIONS_GUARD_FLOOR_MULT,ADX_RANGING_THRESHOLD=10,2.4718,31.95,True
AUGMENT_RISK_SIZING,9,AUGMENTED_POSITIONS_GUARD_FLOOR_MULT,ADX_RANGING_THRESHOLD=10,2.4718,31.95,True
AUGMENT_RISK_SIZING,10,AUGMENTED_POSITIONS_GUARD_FLOOR_MULT,ADX_RANGING_THRESHOLD=10,2.4718,31.95,True
AUGMENT_RISK_SIZING,11,AUGMENTED_POSITIONS_GUARD_FLOOR_MULT,ADX_RANGING_THRESHOLD=10,2.4718,31.95,True
AUGMENT_RISK_SIZING,12,AUGMENT_AT_LOSS_ENABLED,BAND_ARROW_ENABLED=True,2.4666,32.03,True
AUGMENT_RISK_SIZING,13,AUGMENT_AT_LOSS_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
AUGMENT_RISK_SIZING,14,AUGMENT_FALLBACK_GAIN_PCT,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
AUGMENT_RISK_SIZING,15,AUGMENT_FALLBACK_GAIN_PCT,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
AUGMENT_RISK_SIZING,16,AUGMENT_FALLBACK_GAIN_PCT,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
AUGMENT_RISK_SIZING,17,AUGMENT_FALLBACK_GAIN_PCT,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
AUGMENT_RISK_SIZING,18,AUGMENT_FALLBACK_GAIN_PCT,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
AUGMENT_RISK_SIZING,19,AUGMENT_FALLBACK_REDUCE_ENABLED,COOLDOWN_LOCKS_FILTER_TF=4h,3.7596,31.74,True
AUGMENT_RISK_SIZING,20,AUGMENT_FALLBACK_REDUCE_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
AUGMENT_RISK_SIZING,21,AUGMENT_FALLBACK_REDUCE_PCT,ADX_RANGING_THRESHOLD=25,2.4718,31.95,True
AUGMENT_RISK_SIZING,22,AUGMENT_FALLBACK_REDUCE_PCT,ADX_RANGING_THRESHOLD=25,2.4718,31.95,True
AUGMENT_RISK_SIZING,23,AUGMENT_FALLBACK_REDUCE_PCT,ADX_RANGING_THRESHOLD=25,2.4718,31.95,True
AUGMENT_RISK_SIZING,24,AUGMENT_FALLBACK_REDUCE_PCT,ADX_RANGING_THRESHOLD=25,2.4718,31.95,True
AUGMENT_RISK_SIZING,25,AUGMENT_FALLBACK_REDUCE_PCT,ADX_RANGING_THRESHOLD=25,2.4718,31.95,True
AUGMENT_RISK_SIZING,26,AUGMENT_ONLY_WHEN_PROFITABLE,ADX_RANGING_THRESHOLD=20,3.7596,31.74,True
AUGMENT_RISK_SIZING,27,AUGMENT_ONLY_WHEN_PROFITABLE,ADX_RANGING_THRESHOLD=20,3.7596,31.74,True
AUGMENT_RISK_SIZING,28,AUGMENT_ONLY_WHEN_PROFITABLE,ADX_RANGING_THRESHOLD=20,3.7596,31.74,True
AUGMENT_RISK_SIZING,29,AUGMENT_ONLY_WHEN_PROFITABLE,ADX_RANGING_THRESHOLD=20,3.7596,31.74,True
AUGMENT_RISK_SIZING,30,AUGMENT_WT_4H_BOUNCE_ENABLED,ADX_RANGING_THRESHOLD=25,2.5853,32.08,True
AUGMENT_RISK_SIZING,31,AUGMENT_WT_4H_BOUNCE_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
AUGMENT_RISK_SIZING,32,DELTA_PYRAMID_MAX,ADX_RANGING_THRESHOLD=15,3.7596,31.74,True
AUGMENT_RISK_SIZING,33,DELTA_PYRAMID_MAX,ADX_RANGING_THRESHOLD=15,3.7596,31.74,True
AUGMENT_RISK_SIZING,34,DELTA_PYRAMID_MAX,ADX_RANGING_THRESHOLD=15,3.7596,31.74,True
AUGMENT_RISK_SIZING,35,DELTA_PYRAMID_MAX,ADX_RANGING_THRESHOLD=15,3.7596,31.74,True
AUGMENT_RISK_SIZING,36,DELTA_PYRAMID_PRICE_TOL,ADX_RANGING_THRESHOLD=20,1.5390,30.42,True
AUGMENT_RISK_SIZING,37,DELTA_PYRAMID_PRICE_TOL,ADX_RANGING_THRESHOLD=20,1.5390,30.42,True
AUGMENT_RISK_SIZING,38,DELTA_PYRAMID_PRICE_TOL,ADX_RANGING_THRESHOLD=20,1.5390,30.42,True
AUGMENT_RISK_SIZING,39,DELTA_PYRAMID_PRICE_TOL,ADX_RANGING_THRESHOLD=20,1.5390,30.42,True
AUGMENT_RISK_SIZING,40,DYNAMIC_SCORE_AUGMENT_ENABLED,ADX_RANGING_THRESHOLD=15,2.5853,32.08,True
AUGMENT_RISK_SIZING,41,DYNAMIC_SCORE_AUGMENT_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
AUGMENT_RISK_SIZING,42,HIGH_GAIN_AUGMENTATION_MIN_SIZE,BREAKEVEN_GAIN_EROSION_FILTER_TF=D,3.7101,31.65,True
AUGMENT_RISK_SIZING,43,HIGH_GAIN_AUGMENTATION_MIN_SIZE,BREAKEVEN_GAIN_EROSION_FILTER_TF=D,3.7101,31.65,True
AUGMENT_RISK_SIZING,44,HIGH_GAIN_AUGMENTATION_MIN_SIZE,BREAKEVEN_GAIN_EROSION_FILTER_TF=D,3.7101,31.65,True
AUGMENT_RISK_SIZING,45,HIGH_GAIN_AUGMENTATION_MIN_SIZE,BREAKEVEN_GAIN_EROSION_FILTER_TF=D,3.7101,31.65,True
AUGMENT_RISK_SIZING,46,PYRAMID_MIN_WT_VEL_1H,BAND_ARROW_ENABLED=True,3.7596,31.74,True
AUGMENT_RISK_SIZING,47,PYRAMID_MIN_WT_VEL_1H,BAND_ARROW_ENABLED=True,3.7596,31.74,True
AUGMENT_RISK_SIZING,48,PYRAMID_MIN_WT_VEL_1H,BAND_ARROW_ENABLED=True,3.7596,31.74,True
AUGMENT_RISK_SIZING,49,PYRAMID_MIN_WT_VEL_1H,BAND_ARROW_ENABLED=True,3.7596,31.74,True
AUGMENT_RISK_SIZING,50,PYRAMID_MIN_WT_VEL_1H,BAND_ARROW_ENABLED=True,3.7596,31.74,True
AUGMENT_RISK_SIZING,51,SCALP_V3_AUG_BE_STOP_ENABLED,BAND_ARROW_ENABLED=False,3.7101,31.65,True
AUGMENT_RISK_SIZING,52,SCALP_V3_AUG_BE_STOP_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
AUGMENT_RISK_SIZING,53,SCALP_V3_AUG_BE_STOP_PCT,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
AUGMENT_RISK_SIZING,54,SCALP_V3_AUG_BE_STOP_PCT,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
AUGMENT_RISK_SIZING,55,SCALP_V3_AUG_BE_STOP_PCT,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
AUGMENT_RISK_SIZING,56,SCALP_V3_AUG_BE_STOP_PCT,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
AUGMENT_RISK_SIZING,57,UNIVERSAL_AUGMENT_GAIN_GATE_ENABLED,BAND_ARROW_ENABLED=True,17.4296,37.33,True
AUGMENT_RISK_SIZING,58,UNIVERSAL_AUGMENT_GAIN_GATE_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REDUCE_PROFIT_LOCK,3,PEAK_GIVEBACK_DROP_TRIGGER_ENABLED,ADX_RANGING_THRESHOLD=10,3.7596,31.74,True
REDUCE_PROFIT_LOCK,4,PEAK_GIVEBACK_DROP_TRIGGER_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REDUCE_PROFIT_LOCK,5,PARTIAL_PROFIT_LOCK_FRAC,BAND_ARROW_ENABLED=True,2.5853,32.08,True
REDUCE_PROFIT_LOCK,6,PARTIAL_PROFIT_LOCK_FRAC,BAND_ARROW_ENABLED=True,2.5853,32.08,True
REDUCE_PROFIT_LOCK,7,PARTIAL_PROFIT_LOCK_FRAC,BAND_ARROW_ENABLED=True,2.5853,32.08,True
REDUCE_PROFIT_LOCK,8,PARTIAL_PROFIT_LOCK_FRAC,BAND_ARROW_ENABLED=True,2.5853,32.08,True
REDUCE_PROFIT_LOCK,9,MIN_HOLD_BARS_BEFORE_EXIT,ADX_RANGING_THRESHOLD=15,3.6959,30.17,True
REDUCE_PROFIT_LOCK,10,MIN_HOLD_BARS_BEFORE_EXIT,ADX_RANGING_THRESHOLD=15,3.6959,30.17,True
REDUCE_PROFIT_LOCK,11,MIN_HOLD_BARS_BEFORE_EXIT,ADX_RANGING_THRESHOLD=15,3.6959,30.17,True
REDUCE_PROFIT_LOCK,12,MIN_HOLD_BARS_BEFORE_EXIT,ADX_RANGING_THRESHOLD=15,3.6959,30.17,True
REDUCE_PROFIT_LOCK,13,MIN_HOLD_BARS_BEFORE_EXIT,ADX_RANGING_THRESHOLD=15,3.6959,30.17,True
REDUCE_PROFIT_LOCK,14,BREAKEVEN_GAIN_EROSION_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REDUCE_PROFIT_LOCK,15,BREAKEVEN_GAIN_EROSION_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REDUCE_PROFIT_LOCK,16,BREAKEVEN_GAIN_EROSION_MIN_GAIN,BANDAID_OFF_LOSER_RECOVER_PCT=0,3.7101,31.65,True
REDUCE_PROFIT_LOCK,17,BREAKEVEN_GAIN_EROSION_MIN_GAIN,BANDAID_OFF_LOSER_RECOVER_PCT=0,3.7101,31.65,True
REDUCE_PROFIT_LOCK,18,BREAKEVEN_GAIN_EROSION_MIN_GAIN,BANDAID_OFF_LOSER_RECOVER_PCT=0,3.7101,31.65,True
REDUCE_PROFIT_LOCK,19,BREAKEVEN_GAIN_EROSION_MIN_GAIN,BANDAID_OFF_LOSER_RECOVER_PCT=0,3.7101,31.65,True
REDUCE_PROFIT_LOCK,20,BREAKEVEN_GAIN_EROSION_MIN_GAIN,BANDAID_OFF_LOSER_RECOVER_PCT=0,3.7101,31.65,True
REDUCE_PROFIT_LOCK,21,BREAKEVEN_GAIN_EROSION_REQUIRE_PROFIT,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REDUCE_PROFIT_LOCK,22,BREAKEVEN_GAIN_EROSION_REQUIRE_PROFIT,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,3.7101,31.65,True
REDUCE_PROFIT_LOCK,23,FUNDING_GATE_LONG_MAX,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7101,31.65,True
REDUCE_PROFIT_LOCK,24,FUNDING_GATE_LONG_MAX,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7101,31.65,True
REDUCE_PROFIT_LOCK,25,FUNDING_GATE_MTF_REQUIRED,COOLDOWN_LOCKS_FILTER_TF=OFF,3.7101,31.65,True
REDUCE_PROFIT_LOCK,26,FUNDING_GATE_MTF_REQUIRED,COOLDOWN_LOCKS_FILTER_TF=OFF,3.7101,31.65,True
REDUCE_PROFIT_LOCK,27,FUNDING_GATE_SHORT_MIN,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,3.7596,31.74,True
REDUCE_PROFIT_LOCK,28,FUNDING_GATE_SHORT_MIN,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,3.7596,31.74,True
REDUCE_PROFIT_LOCK,29,HTF4_CONF,ADX_RANGING_THRESHOLD=10,3.7596,31.74,True
REDUCE_PROFIT_LOCK,30,HTF4_CONF,ADX_RANGING_THRESHOLD=10,3.7596,31.74,True
REDUCE_PROFIT_LOCK,31,HTF_DIRECTION_GATE_ENABLED,ADX_RANGING_THRESHOLD=20,3.7596,31.74,True
REDUCE_PROFIT_LOCK,32,HTF_DIRECTION_GATE_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REDUCE_PROFIT_LOCK,33,HTF_GATE_APPLY_TO_OPEN,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
REDUCE_PROFIT_LOCK,34,HTF_GATE_APPLY_TO_OPEN,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
REDUCE_PROFIT_LOCK,35,HTF_GATE_APPLY_TO_OPEN,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
REDUCE_PROFIT_LOCK,36,HTF_GATE_APPLY_TO_OPEN,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
REDUCE_PROFIT_LOCK,37,HTF_GATE_BYPASS_RZ,ADX_RANGING_THRESHOLD=15,3.7101,31.65,True
REDUCE_PROFIT_LOCK,38,HTF_GATE_BYPASS_RZ,ADX_RANGING_THRESHOLD=15,3.7101,31.65,True
REDUCE_PROFIT_LOCK,39,HTF_GATE_D_MANDATORY,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,2.5853,32.08,True
REDUCE_PROFIT_LOCK,40,HTF_GATE_D_MANDATORY,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,2.5853,32.08,True
REDUCE_PROFIT_LOCK,41,HTF_GATE_MIN_CONFIRMATIONS,COOLDOWN_LOCKS_FILTER_TF=OFF,3.7101,31.65,True
REDUCE_PROFIT_LOCK,42,HTF_GATE_MIN_CONFIRMATIONS,COOLDOWN_LOCKS_FILTER_TF=OFF,3.7101,31.65,True
REDUCE_PROFIT_LOCK,43,MARKET_QUALITY_SCORE_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0.5,3.7101,31.65,True
REDUCE_PROFIT_LOCK,44,MARKET_QUALITY_SCORE_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REDUCE_PROFIT_LOCK,45,NOLOSS_BYPASS_WT_5OF5_MIN_TFS,ADX_RANGING_THRESHOLD=15,2.5853,32.08,True
REDUCE_PROFIT_LOCK,46,NOLOSS_BYPASS_WT_5OF5_MIN_TFS,ADX_RANGING_THRESHOLD=15,2.5853,32.08,True
